START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 9:22:36 AM,1/9/2020 9:33:19 AM,SDC3,200107 Al 30V  200mA,COSMOS-2,notspecified,05
1/9/2020 9:28:26 AM,100,175.5591,5.1,30.008,18.3,0.0353,
1/9/2020 9:28:27 AM,98,175.5591,5.1,30.009,18.3,0.0355,
1/9/2020 9:28:28 AM,104,175.5591,5.1,30.009,18.3,0.0355,
1/9/2020 9:28:29 AM,100,175.5621,5.1,30.009,18.3,0.0351,
1/9/2020 9:28:30 AM,94,175.5621,5,30.009,18.3,0.035,
1/9/2020 9:28:31 AM,99,175.5621,5,30.009,18.3,0.035,
1/9/2020 9:28:32 AM,100,175.5621,5,30.009,18.3,0.0347,
1/9/2020 9:28:33 AM,98,175.5621,5,30.009,18.3,0.0348,
1/9/2020 9:28:34 AM,100,175.5651,5.1,30.009,18.3,0.0348,
1/9/2020 9:28:35 AM,100,175.5651,5.1,30.008,18.3,0.0343,
1/9/2020 9:28:36 AM,97,175.5651,5.1,30.008,18.3,0.0343,
1/9/2020 9:28:37 AM,96,175.5651,5.1,30.009,18.3,0.0345,
1/9/2020 9:28:38 AM,97,175.5651,5.1,30.009,18.3,0.0342,
1/9/2020 9:28:39 AM,100,175.5679,5,30.009,18.3,0.0342,
1/9/2020 9:28:40 AM,98,175.5679,5.1,30.009,18.3,0.0342,
1/9/2020 9:28:41 AM,97,175.5679,5.1,30.009,18.3,0.0337,
1/9/2020 9:28:42 AM,100,175.5679,5.1,30.009,18.3,0.0337,
1/9/2020 9:28:43 AM,103,175.5679,5.1,30.009,18.3,0.034,
1/9/2020 9:28:44 AM,100,175.5708,4.9,30.009,18.3,0.0339,
1/9/2020 9:28:45 AM,97,175.5708,4.9,30.009,18.3,0.0339,
1/9/2020 9:28:46 AM,96,175.5708,4.9,30.009,18.3,0.0337,
1/9/2020 9:28:47 AM,99,175.5708,5,30.009,18.3,0.0336,
1/9/2020 9:28:48 AM,99,175.5708,5,30.009,18.3,0.0336,
1/9/2020 9:28:49 AM,101,175.5737,4.9,30.009,18.3,0.0334,
1/9/2020 9:28:50 AM,97,175.5737,4.9,30.009,18.3,0.0331,
1/9/2020 9:28:51 AM,100,175.5737,5,30.009,18.3,0.0331,
1/9/2020 9:28:52 AM,95,175.5737,5.1,30.009,18.3,0.0331,
1/9/2020 9:28:53 AM,104,175.5737,5.1,30.009,18.3,0.0331,
1/9/2020 9:28:54 AM,100,175.5765,5.1,30.009,18.3,0.0332,
1/9/2020 9:28:55 AM,99,175.5765,5.1,30.009,18.3,0.0329,
1/9/2020 9:28:56 AM,102,175.5765,5.1,30.009,18.3,0.0329,
1/9/2020 9:28:57 AM,102,175.5765,5.1,30.009,18.3,0.0329,
1/9/2020 9:28:58 AM,99,175.5765,5.1,30.009,18.3,0.0326,
1/9/2020 9:28:59 AM,95,175.5792,5.1,30.009,18.3,0.0326,
1/9/2020 9:29:00 AM,100,175.5792,5.1,30.009,18.3,0.0331,
1/9/2020 9:29:01 AM,98,175.5792,5,30.009,18.4,0.0326,
1/9/2020 9:29:02 AM,104,175.5792,5,30.009,18.3,0.0326,
1/9/2020 9:29:03 AM,99,175.5792,5,30.009,18.3,0.0326,
1/9/2020 9:29:04 AM,100,175.582,5,30.009,18.3,0.0321,
1/9/2020 9:29:05 AM,105,175.582,5,30.009,18.3,0.0321,
1/9/2020 9:29:06 AM,95,175.582,5,30.009,18.3,0.0321,
1/9/2020 9:29:07 AM,101,175.582,5,30.009,18.3,0.032,
1/9/2020 9:29:08 AM,105,175.582,5,30.009,18.3,0.032,
1/9/2020 9:29:09 AM,99,175.5847,5,30.009,18.3,0.032,
1/9/2020 9:29:10 AM,101,175.5847,5,30.009,18.3,0.032,
1/9/2020 9:29:11 AM,101,175.5847,4.9,30.008,18.3,0.0318,
1/9/2020 9:29:12 AM,95,175.5847,4.9,30.009,18.4,0.0318,
1/9/2020 9:29:13 AM,101,175.5847,4.9,30.009,18.4,0.0318,
1/9/2020 9:29:14 AM,104,175.5873,4.9,30.009,18.3,0.0317,
1/9/2020 9:29:15 AM,100,175.5873,4.9,30.009,18.3,0.0313,
1/9/2020 9:29:16 AM,100,175.5873,5,30.009,18.4,0.0313,
1/9/2020 9:29:17 AM,98,175.5873,5,30.009,18.4,0.0313,
1/9/2020 9:29:18 AM,104,175.5873,5,30.009,18.3,0.0313,
1/9/2020 9:29:19 AM,99,175.59,5,30.009,18.4,0.0313,
1/9/2020 9:29:20 AM,98,175.59,5,30.009,18.4,0.0313,
1/9/2020 9:29:21 AM,101,175.59,5,30.009,18.3,0.0309,
1/9/2020 9:29:22 AM,100,175.59,5.1,30.009,18.4,0.0309,
1/9/2020 9:29:23 AM,101,175.59,5,30.009,18.4,0.031,
1/9/2020 9:29:24 AM,99,175.5927,5,30.009,18.4,0.0309,
1/9/2020 9:29:26 AM,95,175.5927,5.1,30.009,18.4,0.0309,
1/9/2020 9:29:27 AM,99,175.5927,5.1,30.009,18.4,0.031,
1/9/2020 9:29:28 AM,100,175.5927,5.1,30.009,18.4,0.031,
1/9/2020 9:29:29 AM,99,175.5927,5.1,30.009,18.4,0.0305,
1/9/2020 9:29:30 AM,100,175.5953,5.1,30.009,18.4,0.0307,
1/9/2020 9:29:31 AM,97,175.5953,5.1,30.009,18.4,0.0307,
1/9/2020 9:29:32 AM,104,175.5953,5.1,30.009,18.4,0.0302,
1/9/2020 9:29:33 AM,99,175.5953,5.1,30.009,18.4,0.0304,
1/9/2020 9:29:34 AM,100,175.5953,5.1,30.009,18.4,0.0304,
1/9/2020 9:29:35 AM,101,175.5978,5.1,30.009,18.4,0.0301,
1/9/2020 9:29:36 AM,100,175.5978,5.1,30.009,18.4,0.0301,
1/9/2020 9:29:37 AM,99,175.5978,5.1,30.009,18.4,0.0301,
1/9/2020 9:29:38 AM,105,175.5978,5,30.009,18.4,0.0299,
1/9/2020 9:29:39 AM,100,175.5978,5,30.009,18.4,0.0299,
1/9/2020 9:29:40 AM,96,175.6003,5,30.009,18.4,0.0299,
1/9/2020 9:29:41 AM,102,175.6003,5,30.009,18.4,0.0298,
1/9/2020 9:29:42 AM,99,175.6003,5,30.009,18.4,0.0296,
1/9/2020 9:29:43 AM,100,175.6003,5,30.009,18.4,0.0296,
1/9/2020 9:29:44 AM,100,175.6003,5,30.008,18.4,0.0296,
1/9/2020 9:29:45 AM,101,175.6028,5,30.009,18.4,0.0294,
1/9/2020 9:29:46 AM,100,175.6028,5,30.009,18.4,0.0294,
1/9/2020 9:29:47 AM,101,175.6028,5,30.009,18.4,0.0294,
1/9/2020 9:29:48 AM,99,175.6028,5.1,30.009,18.4,0.0294,
1/9/2020 9:29:49 AM,99,175.6028,5.1,30.009,18.4,0.0293,
1/9/2020 9:29:50 AM,98,175.6054,5.1,30.009,18.4,0.0294,
1/9/2020 9:29:51 AM,101,175.6054,5.1,30.009,18.4,0.0294,
1/9/2020 9:29:52 AM,100,175.6054,5.1,30.009,18.4,0.029,
1/9/2020 9:29:53 AM,95,175.6054,5,30.009,18.4,0.0291,
1/9/2020 9:29:54 AM,96,175.6054,5,30.009,18.4,0.0291,
1/9/2020 9:29:55 AM,98,175.6078,5,30.009,18.4,0.0288,
1/9/2020 9:29:56 AM,99,175.6078,5,30.009,18.5,0.0288,
1/9/2020 9:29:57 AM,100,175.6078,5.1,30.009,18.5,0.0288,
1/9/2020 9:29:58 AM,98,175.6078,5.1,30.009,18.4,0.0285,
1/9/2020 9:29:59 AM,99,175.6078,5.1,30.009,18.5,0.0286,
1/9/2020 9:30:00 AM,100,175.6103,5,30.009,18.5,0.0286,
1/9/2020 9:30:01 AM,100,175.6103,5,30.009,18.5,0.0283,
1/9/2020 9:30:02 AM,99,175.6103,5,30.009,18.3,0.0283,
1/9/2020 9:30:03 AM,95,175.6103,5,30.009,18.5,0.0283,
1/9/2020 9:30:04 AM,102,175.6103,5,30.008,18.5,0.0282,
1/9/2020 9:30:05 AM,100,175.6126,5,30.008,18.4,0.0282,
1/9/2020 9:30:06 AM,100,175.6126,5,30.009,18.3,0.0282,
1/9/2020 9:30:07 AM,99,175.6126,5,30.009,18.3,0.028,
1/9/2020 9:30:08 AM,97,175.6126,5,30.009,18.3,0.028,
1/9/2020 9:30:09 AM,95,175.6126,5,30.009,18.5,0.0279,
1/9/2020 9:30:10 AM,100,175.615,5,30.009,18.5,0.0279,
1/9/2020 9:30:11 AM,99,175.615,5.1,30.009,18.4,0.0279,
1/9/2020 9:30:12 AM,96,175.615,5.1,30.009,18.4,0.0277,
1/9/2020 9:30:13 AM,96,175.615,5.1,30.009,18.3,0.0279,
1/9/2020 9:30:14 AM,99,175.615,5.1,30.009,18.3,0.0279,
1/9/2020 9:30:15 AM,100,175.6173,5.1,30.008,18.3,0.0274,
1/9/2020 9:30:16 AM,99,175.6173,5.1,30.009,18.3,0.0275,
1/9/2020 9:30:17 AM,102,175.6173,5.1,30.009,18.3,0.0275,
1/9/2020 9:30:18 AM,102,175.6173,5.1,30.009,18.3,0.0274,
1/9/2020 9:30:19 AM,94,175.6173,5.1,30.009,18.3,0.0274,
1/9/2020 9:30:20 AM,100,175.6197,5.1,30.009,18.3,0.0274,
1/9/2020 9:30:21 AM,99,175.6197,5.1,30.009,18.4,0.0271,
1/9/2020 9:30:22 AM,95,175.6197,5.1,30.009,18.4,0.0271,
1/9/2020 9:30:23 AM,99,175.6197,5,30.009,18.4,0.0271,
1/9/2020 9:30:24 AM,99,175.6197,5.1,30.008,18.4,0.0267,
1/9/2020 9:30:25 AM,96,175.622,5.1,30.008,18.4,0.0267,
1/9/2020 9:30:26 AM,104,175.622,5.2,30.009,18.4,0.0269,
1/9/2020 9:30:27 AM,98,175.622,5.2,30.008,18.4,0.0267,
1/9/2020 9:30:28 AM,96,175.622,5.1,30.008,18.4,0.0267,
1/9/2020 9:30:29 AM,99,175.622,5,30.008,18.4,0.0267,
1/9/2020 9:30:30 AM,98,175.6243,5,30.008,18.4,0.0266,
1/9/2020 9:30:31 AM,100,175.6243,5,30.008,18.4,0.0266,
1/9/2020 9:30:32 AM,98,175.6243,5,30.009,18.4,0.0264,
1/9/2020 9:30:33 AM,99,175.6243,5.1,30.008,18.4,0.0266,
1/9/2020 9:30:34 AM,100,175.6243,5.1,30.008,18.4,0.0266,
1/9/2020 9:30:35 AM,98,175.6243,5.1,30.009,18.4,0.0264,
1/9/2020 9:30:36 AM,97,175.6266,5.1,30.009,18.4,0.0266,
1/9/2020 9:30:37 AM,102,175.6266,5.1,30.009,18.4,0.0266,
1/9/2020 9:30:38 AM,96,175.6266,5,30.009,18.4,0.0261,
1/9/2020 9:30:39 AM,100,175.6266,5,30.009,18.4,0.0263,
1/9/2020 9:30:40 AM,98,175.6266,5,30.009,18.4,0.0263,
1/9/2020 9:30:41 AM,95,175.6288,4.9,30.009,18.3,0.026,
1/9/2020 9:30:42 AM,98,175.6288,4.9,30.009,18.4,0.026,
1/9/2020 9:30:43 AM,100,175.6288,4.9,30.009,18.3,0.026,
1/9/2020 9:30:44 AM,104,175.6288,4.9,30.008,18.3,0.0256,
1/9/2020 9:30:45 AM,100,175.6288,5,30.008,18.3,0.0256,
1/9/2020 9:30:46 AM,102,175.6311,5,30.009,18.3,0.0258,
1/9/2020 9:30:47 AM,103,175.6311,5.1,30.009,18.4,0.0256,
1/9/2020 9:30:48 AM,99,175.6311,5.1,30.009,18.3,0.0256,
1/9/2020 9:30:49 AM,99,175.6311,5.1,30.008,18.3,0.0255,
1/9/2020 9:30:50 AM,102,175.6311,5.1,30.008,18.3,0.0255,
1/9/2020 9:30:51 AM,103,175.6332,5.1,30.008,18.3,0.0255,
1/9/2020 9:30:52 AM,101,175.6332,5.1,30.009,18.4,0.0255,
1/9/2020 9:30:53 AM,100,175.6332,5.1,30.009,18.4,0.0255,
1/9/2020 9:30:54 AM,99,175.6332,5.1,30.009,18.3,0.0255,
1/9/2020 9:30:55 AM,102,175.6332,5,30.009,18.3,0.0252,
1/9/2020 9:30:56 AM,96,175.6353,5,30.008,18.4,0.0253,
1/9/2020 9:30:57 AM,104,175.6353,4.9,30.008,18.4,0.0253,
1/9/2020 9:30:58 AM,100,175.6353,4.9,30.009,18.3,0.025,
1/9/2020 9:30:59 AM,100,175.6353,4.9,30.008,18.3,0.0252,
1/9/2020 9:31:00 AM,101,175.6353,4.9,30.008,18.3,0.0252,
1/9/2020 9:31:01 AM,99,175.6375,4.9,30.009,18.3,0.0248,
1/9/2020 9:31:02 AM,99,175.6375,4.8,30.009,18.3,0.0248,
1/9/2020 9:31:03 AM,105,175.6375,4.8,30.009,18.4,0.0248,
1/9/2020 9:31:04 AM,98,175.6375,4.9,30.009,18.4,0.0247,
1/9/2020 9:31:06 AM,102,175.6375,5,30.009,18.4,0.0247,
1/9/2020 9:31:07 AM,103,175.6395,5,30.009,18.4,0.0245,
1/9/2020 9:31:08 AM,100,175.6395,5,30.008,18.4,0.0245,
1/9/2020 9:31:09 AM,100,175.6395,5,30.008,18.4,0.0245,
1/9/2020 9:31:10 AM,103,175.6395,5.1,30.009,18.4,0.0244,
1/9/2020 9:31:11 AM,96,175.6395,5.1,30.008,18.4,0.0244,
1/9/2020 9:31:12 AM,100,175.6416,5.1,30.008,18.3,0.0244,
1/9/2020 9:31:13 AM,99,175.6416,5,30.009,18.4,0.0244,
1/9/2020 9:31:14 AM,98,175.6416,5,30.009,18.4,0.0242,
1/9/2020 9:31:15 AM,100,175.6416,5,30.009,18.4,0.0242,
1/9/2020 9:31:16 AM,96,175.6416,5,30.009,18.4,0.0242,
1/9/2020 9:31:17 AM,106,175.6436,4.9,30.009,18.3,0.0242,
1/9/2020 9:31:18 AM,100,175.6436,4.9,30.009,18.4,0.0242,
1/9/2020 9:31:19 AM,100,175.6436,4.9,30.009,18.3,0.0239,
1/9/2020 9:31:20 AM,103,175.6436,5.1,30.009,18.3,0.0241,
1/9/2020 9:31:21 AM,97,175.6436,5.1,30.009,18.4,0.0241,
1/9/2020 9:31:22 AM,99,175.6456,5,30.009,18.4,0.0237,
1/9/2020 9:31:23 AM,105,175.6456,5,30.009,18.4,0.0237,
1/9/2020 9:31:24 AM,98,175.6456,5,30.009,18.4,0.0237,
1/9/2020 9:31:25 AM,103,175.6456,5.1,30.009,18.4,0.0236,
1/9/2020 9:31:26 AM,99,175.6456,5.1,30.009,18.4,0.0236,
1/9/2020 9:31:27 AM,100,175.6476,5.1,30.009,18.4,0.0236,
1/9/2020 9:31:28 AM,100,175.6476,5.1,30.009,18.4,0.0234,
1/9/2020 9:31:29 AM,97,175.6476,5.1,30.009,18.4,0.0234,
1/9/2020 9:31:30 AM,105,175.6476,5,30.009,18.4,0.0234,
1/9/2020 9:31:31 AM,100,175.6476,5,30.008,18.4,0.0233,
1/9/2020 9:31:32 AM,99,175.6496,5,30.008,18.4,0.0233,
1/9/2020 9:31:33 AM,99,175.6496,5,30.009,18.5,0.0233,
1/9/2020 9:31:34 AM,100,175.6496,5.1,30.009,18.5,0.0233,
1/9/2020 9:31:35 AM,99,175.6496,5.1,30.009,18.5,0.0233,
1/9/2020 9:31:36 AM,106,175.6496,5.1,30.009,18.5,0.0231,
1/9/2020 9:31:37 AM,99,175.6515,5,30.009,18.5,0.0229,
1/9/2020 9:31:38 AM,97,175.6515,5,30.009,18.4,0.0229,
1/9/2020 9:31:39 AM,100,175.6515,5,30.009,18.4,0.0229,
1/9/2020 9:31:40 AM,98,175.6515,5,30.009,18.3,0.0229,
1/9/2020 9:31:41 AM,100,175.6515,5,30.009,18.3,0.0229,
1/9/2020 9:31:42 AM,99,175.6534,5,30.009,18.3,0.0229,
1/9/2020 9:31:43 AM,101,175.6534,5,30.009,18.3,0.0229,
1/9/2020 9:31:44 AM,103,175.6534,5.1,30.009,18.5,0.0229,
1/9/2020 9:31:45 AM,99,175.6534,5.1,30.009,18.4,0.0226,
1/9/2020 9:31:46 AM,98,175.6553,5.1,30.009,18.3,0.0226,
1/9/2020 9:31:47 AM,99,175.6553,5.1,30.009,18.3,0.0228,
1/9/2020 9:31:48 AM,98,175.6553,5.1,30.009,18.3,0.0225,
1/9/2020 9:31:49 AM,100,175.6553,5.1,30.009,18.3,0.0225,
1/9/2020 9:31:50 AM,99,175.6553,5.1,30.008,18.4,0.0226,
1/9/2020 9:31:51 AM,94,175.6572,5.1,30.009,18.4,0.0223,
1/9/2020 9:31:52 AM,98,175.6572,5.1,30.009,18.4,0.0223,
1/9/2020 9:31:53 AM,97,175.6572,5.1,30.009,18.4,0.0223,
1/9/2020 9:31:54 AM,99,175.6572,5.1,30.009,18.4,0.0221,
1/9/2020 9:31:55 AM,95,175.6572,5.1,30.009,18.4,0.0221,
1/9/2020 9:31:56 AM,100,175.6591,5,30.009,18.4,0.0221,
1/9/2020 9:31:57 AM,105,175.6591,5,30.009,18.4,0.0221,
1/9/2020 9:31:58 AM,102,175.6591,5.1,30.009,18.4,0.022,
1/9/2020 9:31:59 AM,102,175.6591,5.1,30.008,18.4,0.022,
1/9/2020 9:32:00 AM,99,175.6591,5.1,30.008,18.4,0.022,
1/9/2020 9:32:01 AM,97,175.6591,5.1,30.009,18.4,0.022,
1/9/2020 9:32:02 AM,99,175.661,5.1,30.009,18.4,0.022,
1/9/2020 9:32:03 AM,97,175.661,5.1,30.009,18.4,0.022,
1/9/2020 9:32:04 AM,94,175.661,5.1,30.009,18.4,0.0218,
1/9/2020 9:32:05 AM,100,175.661,5.1,30.009,18.4,0.0215,
1/9/2020 9:32:06 AM,99,175.661,5.1,30.009,18.4,0.0215,
1/9/2020 9:32:07 AM,96,175.6628,5.1,30.009,18.4,0.0217,
1/9/2020 9:32:08 AM,100,175.6628,5.1,30.009,18.4,0.0215,
1/9/2020 9:32:09 AM,99,175.6628,5.1,30.009,18.4,0.0215,
1/9/2020 9:32:10 AM,94,175.6628,5.1,30.009,18.4,0.0217,
1/9/2020 9:32:11 AM,99,175.6646,5.1,30.009,18.4,0.0214,
1/9/2020 9:32:12 AM,100,175.6646,5.1,30.009,18.4,0.0214,
1/9/2020 9:32:13 AM,98,175.6646,5.1,30.009,18.4,0.0215,
1/9/2020 9:32:14 AM,96,175.6646,5.1,30.008,18.4,0.0212,
1/9/2020 9:32:15 AM,102,175.6646,5.1,30.008,18.4,0.0212,
1/9/2020 9:32:16 AM,104,175.6646,5.1,30.009,18.4,0.0214,
1/9/2020 9:32:17 AM,95,175.6665,5.1,30.009,18.4,0.0214,
1/9/2020 9:32:18 AM,100,175.6665,5.1,30.009,18.4,0.021,
1/9/2020 9:32:19 AM,99,175.6665,5.1,30.009,18.4,0.0212,
1/9/2020 9:32:20 AM,105,175.6665,5,30.009,18.4,0.0212,
1/9/2020 9:32:21 AM,101,175.6665,5,30.008,18.4,0.0209,
1/9/2020 9:32:22 AM,101,175.6682,5,30.009,18.4,0.0209,
1/9/2020 9:32:23 AM,103,175.6682,4.9,30.009,18.4,0.0209,
1/9/2020 9:32:24 AM,100,175.6682,4.9,30.008,18.4,0.0209,
1/9/2020 9:32:25 AM,99,175.6682,5,30.009,18.4,0.0207,
1/9/2020 9:32:26 AM,97,175.6682,5,30.009,18.4,0.0207,
1/9/2020 9:32:27 AM,100,175.67,5,30.009,18.4,0.0207,
1/9/2020 9:32:28 AM,99,175.67,5,30.008,18.4,0.0206,
1/9/2020 9:32:29 AM,104,175.67,5,30.008,18.4,0.0206,
1/9/2020 9:32:30 AM,98,175.67,5,30.009,18.4,0.0207,
1/9/2020 9:32:31 AM,101,175.67,5,30.008,18.4,0.0204,
1/9/2020 9:32:32 AM,100,175.6717,5.1,30.008,18.4,0.0204,
1/9/2020 9:32:33 AM,100,175.6717,5.1,30.008,18.4,0.0206,
1/9/2020 9:32:34 AM,100,175.6717,5,30.008,18.4,0.0206,
1/9/2020 9:32:35 AM,100,175.6717,5,30.009,18.4,0.0204,
1/9/2020 9:32:36 AM,103,175.6734,5,30.009,18.4,0.0204,
1/9/2020 9:32:37 AM,100,175.6734,5.1,30.009,18.4,0.0204,
1/9/2020 9:32:38 AM,99,175.6734,5.1,30.008,18.4,0.0202,
1/9/2020 9:32:39 AM,106,175.6734,5.1,30.009,18.4,0.0202,
1/9/2020 9:32:40 AM,99,175.6734,5.1,30.009,18.4,0.0202,
1/9/2020 9:32:41 AM,97,175.6734,5.1,30.009,18.4,0.0201,
1/9/2020 9:32:42 AM,100,175.6751,5.1,30.009,18.4,0.0202,
1/9/2020 9:32:43 AM,98,175.6751,5.1,30.009,18.4,0.0202,
1/9/2020 9:32:44 AM,99,175.6751,5.1,30.008,18.4,0,
1/9/2020 9:32:45 AM,104,175.6751,5.1,30.009,18.4,0,
1/9/2020 9:32:46 AM,98,175.6751,5.1,30.009,18.4,0,
1/9/2020 9:32:47 AM,100,175.6758,5.1,30.008,18.4,0,
1/9/2020 9:32:49 AM,99,175.6758,5.1,30.009,18.4,0,
1/9/2020 9:32:50 AM,101,175.6758,5.1,30.009,18.4,0,
1/9/2020 9:32:51 AM,100,175.6758,5.1,30.009,18.4,0,
1/9/2020 9:32:52 AM,101,175.6758,5.1,30.009,18.4,0,
1/9/2020 9:32:53 AM,98,175.6758,5.1,30.008,18.4,0,
1/9/2020 9:32:54 AM,110,175.6758,5,30.009,18.4,0,
1/9/2020 9:32:55 AM,273,175.6758,5.2,0,18.4,0,
1/9/2020 9:32:56 AM,360,175.6758,5.2,0,18.4,0,
1/9/2020 9:32:57 AM,359,175.6758,5.2,0,18.4,0,
1/9/2020 9:32:58 AM,359,175.6758,5.2,0,18.4,0,
1/9/2020 9:32:59 AM,360,175.6758,5.1,0,18.4,0,
1/9/2020 9:33:00 AM,359,175.6758,5.1,0,18.4,0,
1/9/2020 9:33:01 AM,360,175.6758,5,0,18.4,0,
1/9/2020 9:33:02 AM,359,175.6758,5,0,18.4,0,
1/9/2020 9:33:03 AM,361,175.6758,5,0,18.4,0,
1/9/2020 9:33:04 AM,359,175.6758,5,0,18.4,0,
1/9/2020 9:33:05 AM,359,175.6758,5,0,18.4,0,
1/9/2020 9:33:06 AM,359,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:07 AM,360,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:08 AM,359,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:09 AM,361,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:10 AM,319,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:11 AM,125,175.6758,5,0,18.4,0,
1/9/2020 9:33:12 AM,3,175.6758,5,0,18.4,0,
1/9/2020 9:33:13 AM,0,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:14 AM,57,175.6758,4.9,0,18.3,0,
1/9/2020 9:33:15 AM,0,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:16 AM,0,175.6758,4.9,0,18.4,0,
1/9/2020 9:33:17 AM,0,175.6758,5,0,18.4,0,
1/9/2020 9:33:18 AM,0,175.6758,5.1,0,18.3,0,
1/9/2020 9:33:19 AM,-12,175.6758,5.1,0,18.3,0,
1/9/2020 9:33:20 AM,0,175.6758,5,0,18.3,0,
