START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 9:34:19 AM,1/9/2020 9:45:03 AM,SDC3,200107 Al 30V  200mA,COSMOS-2,notspecified,05
1/9/2020 9:40:08 AM,99,175.9769,5,30.009,0.035,18.3,
1/9/2020 9:40:09 AM,103,175.9769,5,30.009,0.0355,18.3,
1/9/2020 9:40:10 AM,101,175.9769,5.1,30.009,0.035,18.3,
1/9/2020 9:40:11 AM,99,175.9769,5.1,30.009,0.035,18.3,
1/9/2020 9:40:13 AM,98,175.9799,5,30.009,0.035,18.3,
1/9/2020 9:40:14 AM,95,175.9799,5,30.009,0.0348,18.3,
1/9/2020 9:40:15 AM,97,175.9799,5,30.009,0.0348,18.3,
1/9/2020 9:40:16 AM,100,175.9799,5,30.009,0.0345,18.3,
1/9/2020 9:40:17 AM,99,175.9799,5,30.009,0.0345,18.3,
1/9/2020 9:40:18 AM,100,175.9829,5,30.009,0.0345,18.3,
1/9/2020 9:40:19 AM,99,175.9829,5,30.009,0.0343,18.3,
1/9/2020 9:40:20 AM,104,175.9829,5,30.009,0.0343,18.3,
1/9/2020 9:40:21 AM,100,175.9829,5,30.008,0.0342,18.3,
1/9/2020 9:40:22 AM,100,175.9829,5.1,30.009,0.034,18.3,
1/9/2020 9:40:23 AM,99,175.9857,5.1,30.009,0.034,18.3,
1/9/2020 9:40:24 AM,101,175.9857,5.1,30.008,0.034,18.3,
1/9/2020 9:40:25 AM,102,175.9857,5.1,30.009,0.0337,18.3,
1/9/2020 9:40:26 AM,101,175.9857,5.1,30.009,0.0337,18.3,
1/9/2020 9:40:27 AM,101,175.9857,5,30.009,0.0337,18.3,
1/9/2020 9:40:28 AM,100,175.9885,5,30.009,0.0336,18.3,
1/9/2020 9:40:29 AM,99,175.9885,5,30.009,0.0336,18.3,
1/9/2020 9:40:30 AM,102,175.9885,5.2,30.009,0.0334,18.3,
1/9/2020 9:40:31 AM,100,175.9885,5.2,30.009,0.0334,18.3,
1/9/2020 9:40:32 AM,100,175.9885,5.2,30.009,0.0334,18.3,
1/9/2020 9:40:33 AM,103,175.9913,5.2,30.008,0.0334,18.3,
1/9/2020 9:40:34 AM,97,175.9913,5.2,30.009,0.0334,18.3,
1/9/2020 9:40:35 AM,98,175.9913,5.1,30.009,0.0334,18.3,
1/9/2020 9:40:36 AM,104,175.9913,5.1,30.009,0.0329,18.3,
1/9/2020 9:40:37 AM,99,175.9913,5.1,30.009,0.0329,18.3,
1/9/2020 9:40:38 AM,102,175.9941,5.1,30.008,0.0329,18.3,
1/9/2020 9:40:39 AM,102,175.9941,5,30.009,0.0328,18.3,
1/9/2020 9:40:40 AM,99,175.9941,5,30.009,0.0328,18.3,
1/9/2020 9:40:41 AM,99,175.9941,5,30.009,0.0328,18.3,
1/9/2020 9:40:42 AM,102,175.9941,5,30.009,0.0326,18.3,
1/9/2020 9:40:43 AM,104,175.9969,5,30.009,0.0326,18.3,
1/9/2020 9:40:44 AM,100,175.9969,4.9,30.008,0.0324,18.3,
1/9/2020 9:40:45 AM,99,175.9969,4.9,30.008,0.0323,18.3,
1/9/2020 9:40:46 AM,100,175.9969,5,30.008,0.0323,18.3,
1/9/2020 9:40:47 AM,99,175.9969,5,30.009,0.0324,18.3,
1/9/2020 9:40:48 AM,96,175.9996,5,30.009,0.0321,18.3,
1/9/2020 9:40:49 AM,98,175.9996,5.1,30.009,0.0321,18.3,
1/9/2020 9:40:50 AM,99,175.9996,5.1,30.009,0.0323,18.3,
1/9/2020 9:40:51 AM,100,175.9996,4.9,30.008,0.0318,18.3,
1/9/2020 9:40:52 AM,102,175.9996,4.9,30.008,0.0318,18.4,
1/9/2020 9:40:53 AM,101,176.0023,5,30.009,0.0318,18.4,
1/9/2020 9:40:54 AM,102,176.0023,5,30.009,0.0318,18.3,
1/9/2020 9:40:55 AM,94,176.0023,5,30.009,0.0318,18.3,
1/9/2020 9:40:56 AM,100,176.0023,5.1,30.009,0.0315,18.3,
1/9/2020 9:40:57 AM,99,176.0023,5.1,30.009,0.0315,18.3,
1/9/2020 9:40:58 AM,95,176.0051,5.1,30.009,0.0317,18.3,
1/9/2020 9:40:59 AM,96,176.0051,5,30.009,0.0312,18.3,
1/9/2020 9:41:00 AM,100,176.0051,5,30.009,0.0312,18.3,
1/9/2020 9:41:01 AM,102,176.0051,5,30.009,0.0313,18.3,
1/9/2020 9:41:02 AM,99,176.0051,5,30.009,0.031,18.3,
1/9/2020 9:41:03 AM,99,176.0077,5,30.009,0.031,18.3,
1/9/2020 9:41:04 AM,97,176.0077,5,30.009,0.031,18.3,
1/9/2020 9:41:05 AM,95,176.0077,5,30.008,0.0307,18.3,
1/9/2020 9:41:06 AM,98,176.0077,5,30.008,0.0307,18.3,
1/9/2020 9:41:07 AM,101,176.0077,5,30.009,0.0307,18.3,
1/9/2020 9:41:08 AM,98,176.0103,5,30.009,0.0307,18.3,
1/9/2020 9:41:09 AM,99,176.0103,5,30.009,0.0307,18.3,
1/9/2020 9:41:10 AM,99,176.0103,5.1,30.009,0.0305,18.3,
1/9/2020 9:41:11 AM,102,176.0103,5.1,30.009,0.0307,18.3,
1/9/2020 9:41:12 AM,98,176.0103,5.1,30.009,0.0307,18.3,
1/9/2020 9:41:13 AM,100,176.0128,5.1,30.009,0.0302,18.3,
1/9/2020 9:41:14 AM,95,176.0128,5.1,30.009,0.0302,18.3,
1/9/2020 9:41:15 AM,100,176.0128,5.1,30.009,0.0304,18.3,
1/9/2020 9:41:16 AM,99,176.0128,5.1,30.008,0.0302,18.3,
1/9/2020 9:41:17 AM,96,176.0128,5,30.008,0.0302,18.3,
1/9/2020 9:41:18 AM,100,176.0154,5,30.009,0.0302,18.3,
1/9/2020 9:41:19 AM,100,176.0154,5,30.009,0.0301,18.3,
1/9/2020 9:41:20 AM,94,176.0154,5,30.009,0.0301,18.3,
1/9/2020 9:41:21 AM,99,176.0154,5,30.009,0.0298,18.3,
1/9/2020 9:41:22 AM,98,176.0154,5,30.008,0.0299,18.3,
1/9/2020 9:41:23 AM,98,176.0179,5,30.008,0.0299,18.3,
1/9/2020 9:41:24 AM,100,176.0179,5,30.009,0.0296,18.3,
1/9/2020 9:41:25 AM,98,176.0179,5,30.009,0.0298,18.3,
1/9/2020 9:41:26 AM,101,176.0179,5,30.009,0.0298,18.3,
1/9/2020 9:41:27 AM,97,176.0179,5,30.009,0.0293,18.3,
1/9/2020 9:41:28 AM,99,176.0203,5,30.008,0.0294,18.3,
1/9/2020 9:41:29 AM,99,176.0203,5.1,30.008,0.0294,18.3,
1/9/2020 9:41:30 AM,96,176.0203,5.1,30.009,0.0293,18.3,
1/9/2020 9:41:31 AM,98,176.0203,5.1,30.009,0.0293,18.3,
1/9/2020 9:41:32 AM,99,176.0203,5.1,30.009,0.0293,18.3,
1/9/2020 9:41:33 AM,97,176.0228,5.1,30.009,0.0288,18.3,
1/9/2020 9:41:34 AM,103,176.0228,5.1,30.009,0.0288,18.3,
1/9/2020 9:41:35 AM,100,176.0228,5,30.009,0.0293,18.3,
1/9/2020 9:41:36 AM,94,176.0228,5,30.009,0.0288,18.3,
1/9/2020 9:41:37 AM,100,176.0228,5.1,30.009,0.0288,18.3,
1/9/2020 9:41:38 AM,99,176.0252,5.1,30.008,0.029,18.3,
1/9/2020 9:41:39 AM,98,176.0252,5.1,30.008,0.0286,18.3,
1/9/2020 9:41:40 AM,98,176.0252,5.1,30.008,0.0286,18.3,
1/9/2020 9:41:41 AM,99,176.0252,5,30.008,0.0286,18.3,
1/9/2020 9:41:42 AM,105,176.0252,5.1,30.009,0.0285,18.3,
1/9/2020 9:41:43 AM,98,176.0276,5.1,30.009,0.0285,18.3,
1/9/2020 9:41:44 AM,97,176.0276,5,30.009,0.0283,18.3,
1/9/2020 9:41:45 AM,100,176.0276,5,30.009,0.0285,18.3,
1/9/2020 9:41:46 AM,98,176.0276,5,30.009,0.0285,18.3,
1/9/2020 9:41:47 AM,100,176.0276,5.1,30.009,0.028,18.3,
1/9/2020 9:41:48 AM,104,176.03,5.1,30.009,0.028,18.3,
1/9/2020 9:41:49 AM,96,176.03,5.1,30.008,0.0282,18.3,
1/9/2020 9:41:50 AM,100,176.03,5.1,30.009,0.0279,18.3,
1/9/2020 9:41:51 AM,100,176.03,5.1,30.009,0.0279,18.3,
1/9/2020 9:41:52 AM,95,176.03,5.1,30.009,0.028,18.3,
1/9/2020 9:41:53 AM,100,176.0323,5.1,30.009,0.0277,18.3,
1/9/2020 9:41:55 AM,102,176.0323,5,30.009,0.0277,18.3,
1/9/2020 9:41:56 AM,106,176.0323,5,30.008,0.0279,18.3,
1/9/2020 9:41:57 AM,101,176.0323,5.1,30.008,0.0275,18.3,
1/9/2020 9:41:58 AM,100,176.0323,5.1,30.008,0.0275,18.3,
1/9/2020 9:41:59 AM,104,176.0347,5.1,30.009,0.0277,18.3,
1/9/2020 9:42:00 AM,95,176.0347,5.2,30.009,0.0274,18.3,
1/9/2020 9:42:01 AM,98,176.0347,5.2,30.009,0.0274,18.3,
1/9/2020 9:42:02 AM,95,176.0347,5.2,30.009,0.0272,18.3,
1/9/2020 9:42:03 AM,102,176.0347,5.2,30.009,0.0272,18.3,
1/9/2020 9:42:04 AM,99,176.037,5.2,30.009,0.0272,18.3,
1/9/2020 9:42:05 AM,102,176.037,5.2,30.009,0.0271,18.3,
1/9/2020 9:42:06 AM,98,176.037,5.1,30.009,0.0271,18.3,
1/9/2020 9:42:07 AM,99,176.037,5.1,30.008,0.0271,18.3,
1/9/2020 9:42:08 AM,100,176.037,5.1,30.009,0.0269,18.3,
1/9/2020 9:42:09 AM,104,176.0393,5.1,30.009,0.0269,18.3,
1/9/2020 9:42:10 AM,97,176.0393,5.1,30.009,0.0269,18.3,
1/9/2020 9:42:11 AM,102,176.0393,4.9,30.009,0.0266,18.3,
1/9/2020 9:42:12 AM,95,176.0393,5,30.009,0.0266,18.3,
1/9/2020 9:42:13 AM,100,176.0393,5,30.009,0.0266,18.3,
1/9/2020 9:42:14 AM,99,176.0393,5,30.009,0.0264,18.3,
1/9/2020 9:42:15 AM,95,176.0416,5,30.009,0.0264,18.3,
1/9/2020 9:42:16 AM,101,176.0416,5.1,30.009,0.0264,18.3,
1/9/2020 9:42:17 AM,100,176.0416,5.1,30.009,0.0264,18.3,
1/9/2020 9:42:18 AM,98,176.0416,5.1,30.009,0.0264,18.3,
1/9/2020 9:42:19 AM,100,176.0438,5,30.009,0.0264,18.3,
1/9/2020 9:42:20 AM,99,176.0438,5,30.008,0.0261,18.3,
1/9/2020 9:42:21 AM,98,176.0438,5,30.008,0.0261,18.3,
1/9/2020 9:42:22 AM,99,176.0438,5,30.009,0.0263,18.3,
1/9/2020 9:42:23 AM,100,176.0438,5.1,30.009,0.0263,18.3,
1/9/2020 9:42:24 AM,96,176.0438,5.1,30.009,0.026,18.3,
1/9/2020 9:42:25 AM,106,176.046,5.1,30.009,0.0261,18.3,
1/9/2020 9:42:26 AM,99,176.046,5.1,30.009,0.0261,18.3,
1/9/2020 9:42:27 AM,98,176.046,5.1,30.009,0.0258,18.3,
1/9/2020 9:42:28 AM,100,176.046,5.1,30.009,0.026,18.3,
1/9/2020 9:42:29 AM,100,176.0482,5.1,30.009,0.026,18.3,
1/9/2020 9:42:30 AM,99,176.0482,5.1,30.009,0.0256,18.3,
1/9/2020 9:42:31 AM,99,176.0482,5,30.009,0.0258,18.3,
1/9/2020 9:42:32 AM,100,176.0482,5,30.009,0.0258,18.3,
1/9/2020 9:42:33 AM,98,176.0482,4.9,30.009,0.0255,18.3,
1/9/2020 9:42:34 AM,96,176.0482,4.9,30.009,0.0255,18.3,
1/9/2020 9:42:35 AM,98,176.0504,4.9,30.009,0.0255,18.3,
1/9/2020 9:42:36 AM,99,176.0504,4.9,30.009,0.0253,18.3,
1/9/2020 9:42:37 AM,96,176.0504,5,30.009,0.0253,18.3,
1/9/2020 9:42:38 AM,99,176.0504,5,30.009,0.0253,18.3,
1/9/2020 9:42:39 AM,99,176.0504,5,30.009,0.0252,18.3,
1/9/2020 9:42:40 AM,95,176.0526,5.1,30.009,0.0252,18.3,
1/9/2020 9:42:41 AM,100,176.0526,5.1,30.009,0.0252,18.3,
1/9/2020 9:42:42 AM,99,176.0526,5,30.009,0.025,18.3,
1/9/2020 9:42:43 AM,100,176.0526,5,30.009,0.025,18.3,
1/9/2020 9:42:44 AM,98,176.0526,5,30.009,0.025,18.3,
1/9/2020 9:42:45 AM,99,176.0547,5.1,30.009,0.0247,18.3,
1/9/2020 9:42:46 AM,96,176.0547,5.1,30.009,0.0247,18.3,
1/9/2020 9:42:47 AM,96,176.0547,5,30.009,0.0248,18.3,
1/9/2020 9:42:48 AM,97,176.0547,5,30.009,0.0245,18.3,
1/9/2020 9:42:49 AM,98,176.0547,5,30.009,0.0245,18.3,
1/9/2020 9:42:50 AM,99,176.0568,5.1,30.008,0.0247,18.3,
1/9/2020 9:42:51 AM,100,176.0568,5.1,30.009,0.0245,18.3,
1/9/2020 9:42:52 AM,99,176.0568,5.1,30.009,0.0245,18.3,
1/9/2020 9:42:53 AM,94,176.0568,5.1,30.009,0.0245,18.3,
1/9/2020 9:42:54 AM,98,176.0568,5.1,30.008,0.0242,18.3,
1/9/2020 9:42:55 AM,100,176.0589,5.1,30.008,0.0242,18.3,
1/9/2020 9:42:56 AM,99,176.0589,5.1,30.009,0.0244,18.3,
1/9/2020 9:42:57 AM,100,176.0589,5,30.009,0.0244,18.3,
1/9/2020 9:42:58 AM,100,176.0589,5,30.009,0.0242,18.3,
1/9/2020 9:42:59 AM,94,176.0589,5,30.009,0.0242,18.3,
1/9/2020 9:43:00 AM,99,176.0609,5,30.009,0.0242,18.3,
1/9/2020 9:43:01 AM,98,176.0609,5,30.009,0.0241,18.3,
1/9/2020 9:43:02 AM,98,176.0609,5,30.009,0.0239,18.3,
1/9/2020 9:43:03 AM,101,176.0609,5,30.009,0.0239,18.3,
1/9/2020 9:43:04 AM,99,176.0609,4.9,30.009,0.0239,18.3,
1/9/2020 9:43:05 AM,104,176.0629,4.9,30.008,0.0237,18.3,
1/9/2020 9:43:06 AM,96,176.0629,5,30.008,0.0237,18.3,
1/9/2020 9:43:07 AM,98,176.0629,5,30.008,0.0237,18.3,
1/9/2020 9:43:08 AM,101,176.0629,5,30.009,0.0236,18.3,
1/9/2020 9:43:09 AM,100,176.0629,5,30.009,0.0236,18.3,
1/9/2020 9:43:10 AM,101,176.0649,5,30.008,0.0236,18.3,
1/9/2020 9:43:11 AM,104,176.0649,5,30.009,0.0234,18.3,
1/9/2020 9:43:12 AM,103,176.0649,5.1,30.009,0.0234,18.3,
1/9/2020 9:43:13 AM,101,176.0649,5.1,30.009,0.0234,18.4,
1/9/2020 9:43:14 AM,100,176.0649,5.1,30.008,0.0233,18.3,
1/9/2020 9:43:15 AM,96,176.0668,5.1,30.008,0.0233,18.3,
1/9/2020 9:43:16 AM,100,176.0668,5.1,30.009,0.0233,18.3,
1/9/2020 9:43:17 AM,99,176.0668,5.1,30.009,0.0233,18.4,
1/9/2020 9:43:18 AM,94,176.0668,5.1,30.009,0.0231,18.4,
1/9/2020 9:43:19 AM,98,176.0668,5,30.008,0.0233,18.3,
1/9/2020 9:43:20 AM,100,176.0688,5,30.008,0.0233,18.4,
1/9/2020 9:43:21 AM,102,176.0688,5,30.008,0.0229,18.4,
1/9/2020 9:43:22 AM,101,176.0688,5,30.009,0.0231,18.4,
1/9/2020 9:43:23 AM,99,176.0688,5.1,30.009,0.0231,18.3,
1/9/2020 9:43:24 AM,104,176.0707,5.1,30.009,0.0228,18.4,
1/9/2020 9:43:25 AM,96,176.0707,5.1,30.008,0.0229,18.4,
1/9/2020 9:43:26 AM,100,176.0707,5.1,30.008,0.0229,18.3,
1/9/2020 9:43:27 AM,103,176.0707,5.1,30.008,0.0226,18.4,
1/9/2020 9:43:28 AM,100,176.0707,5.1,30.009,0.0226,18.4,
1/9/2020 9:43:29 AM,102,176.0726,5.1,30.009,0.0226,18.3,
1/9/2020 9:43:30 AM,103,176.0726,5,30.009,0.0226,18.3,
1/9/2020 9:43:31 AM,103,176.0726,5,30.009,0.0225,18.3,
1/9/2020 9:43:32 AM,99,176.0726,5,30.009,0.0225,18.3,
1/9/2020 9:43:33 AM,104,176.0726,5.1,30.009,0.0225,18.3,
1/9/2020 9:43:34 AM,100,176.0745,5.1,30.009,0.0225,18.3,
1/9/2020 9:43:35 AM,100,176.0745,5.1,30.009,0.0223,18.3,
1/9/2020 9:43:37 AM,99,176.0745,5.1,30.009,0.0223,18.3,
1/9/2020 9:43:38 AM,102,176.0745,5.1,30.009,0.0223,18.3,
1/9/2020 9:43:39 AM,98,176.0745,5.1,30.009,0.022,18.3,
1/9/2020 9:43:40 AM,100,176.0763,5.1,30.009,0.0221,18.3,
1/9/2020 9:43:41 AM,104,176.0763,5.1,30.009,0.0221,18.3,
1/9/2020 9:43:42 AM,99,176.0763,5.1,30.008,0.022,18.3,
1/9/2020 9:43:43 AM,101,176.0763,5,30.009,0.0221,18.3,
1/9/2020 9:43:44 AM,100,176.0763,4.9,30.009,0.0221,18.3,
1/9/2020 9:43:45 AM,102,176.0763,4.9,30.009,0.022,18.3,
1/9/2020 9:43:46 AM,100,176.0782,5,30.009,0.022,18.3,
1/9/2020 9:43:47 AM,99,176.0782,5,30.009,0.022,18.3,
1/9/2020 9:43:48 AM,98,176.0782,5,30.009,0.0218,18.3,
1/9/2020 9:43:49 AM,99,176.0782,5,30.009,0.0217,18.3,
1/9/2020 9:43:50 AM,98,176.0801,5,30.009,0.0217,18.3,
1/9/2020 9:43:51 AM,101,176.0801,5,30.009,0.0215,18.3,
1/9/2020 9:43:52 AM,100,176.0801,5,30.009,0.0217,18.3,
1/9/2020 9:43:53 AM,100,176.0801,5,30.009,0.0217,18.3,
1/9/2020 9:43:54 AM,105,176.0801,5,30.009,0.0214,18.3,
1/9/2020 9:43:55 AM,100,176.0801,5.1,30.009,0.0214,18.3,
1/9/2020 9:43:56 AM,100,176.0819,5.1,30.009,0.0215,18.3,
1/9/2020 9:43:57 AM,94,176.0819,5.1,30.009,0.0212,18.3,
1/9/2020 9:43:58 AM,98,176.0819,5,30.009,0.0212,18.3,
1/9/2020 9:43:59 AM,99,176.0819,5,30.009,0.0214,18.3,
1/9/2020 9:44:00 AM,96,176.0819,5,30.009,0.021,18.3,
1/9/2020 9:44:01 AM,99,176.0838,5,30.009,0.021,18.3,
1/9/2020 9:44:02 AM,100,176.0838,5,30.009,0.0212,18.3,
1/9/2020 9:44:03 AM,95,176.0838,5.1,30.009,0.021,18.3,
1/9/2020 9:44:04 AM,99,176.0838,5.1,30.009,0.021,18.3,
1/9/2020 9:44:05 AM,101,176.0838,5.1,30.009,0.021,18.3,
1/9/2020 9:44:06 AM,99,176.0855,5.1,30.009,0.0209,18.3,
1/9/2020 9:44:07 AM,95,176.0855,5.2,30.009,0.0209,18.3,
1/9/2020 9:44:08 AM,99,176.0855,5.2,30.009,0.0209,18.3,
1/9/2020 9:44:09 AM,105,176.0855,5.2,30.009,0.0207,18.3,
1/9/2020 9:44:10 AM,102,176.0855,5.2,30.009,0.0207,18.3,
1/9/2020 9:44:11 AM,100,176.0873,5.2,30.009,0.0209,18.3,
1/9/2020 9:44:12 AM,100,176.0873,5.1,30.008,0.0206,18.3,
1/9/2020 9:44:13 AM,106,176.0873,5.1,30.008,0.0206,18.3,
1/9/2020 9:44:14 AM,100,176.0873,5.1,30.009,0.0206,18.3,
1/9/2020 9:44:15 AM,100,176.0873,5.1,30.009,0.0204,18.4,
1/9/2020 9:44:16 AM,99,176.0891,5.1,30.009,0.0204,18.4,
1/9/2020 9:44:17 AM,99,176.0891,5,30.009,0.0206,18.3,
1/9/2020 9:44:18 AM,99,176.0891,5,30.009,0.0206,18.3,
1/9/2020 9:44:19 AM,105,176.0891,5,30.009,0.0204,18.3,
1/9/2020 9:44:20 AM,97,176.0891,4.9,30.009,0.0204,18.3,
1/9/2020 9:44:21 AM,99,176.0908,4.9,30.009,0.0204,18.3,
1/9/2020 9:44:22 AM,105,176.0908,4.9,30.009,0.0201,18.3,
1/9/2020 9:44:23 AM,99,176.0908,4.9,30.009,0.0202,18.3,
1/9/2020 9:44:24 AM,100,176.0908,4.9,30.009,0.0202,18.3,
1/9/2020 9:44:25 AM,103,176.0908,5,30.008,0,18.3,
1/9/2020 9:44:26 AM,100,176.0921,5,30.009,0.0201,18.3,
1/9/2020 9:44:27 AM,100,176.0921,5,30.009,0.0201,18.3,
1/9/2020 9:44:28 AM,103,176.0921,5,30.009,0,18.3,
1/9/2020 9:44:29 AM,103,176.0921,5,30.009,0,18.3,
1/9/2020 9:44:30 AM,98,176.0921,5,30.009,0,18.3,
1/9/2020 9:44:31 AM,102,176.0926,5,30.009,0,18.3,
1/9/2020 9:44:32 AM,97,176.0926,5.1,30.009,0,18.3,
1/9/2020 9:44:33 AM,100,176.0926,5.1,30.008,0,18.3,
1/9/2020 9:44:34 AM,99,176.0926,5.1,30.009,0,18.3,
1/9/2020 9:44:35 AM,95,176.0926,5.1,30.009,0,18.3,
1/9/2020 9:44:36 AM,101,176.0926,5.1,30.009,0,18.3,
1/9/2020 9:44:37 AM,100,176.0926,5.2,30.009,0,18.3,
1/9/2020 9:44:38 AM,249,176.0926,5.2,0,0,18.3,
1/9/2020 9:44:39 AM,360,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:40 AM,360,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:41 AM,360,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:42 AM,360,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:43 AM,359,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:44 AM,357,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:45 AM,360,176.0926,5,0,0,18.3,
1/9/2020 9:44:46 AM,359,176.0926,5,0,0,18.3,
1/9/2020 9:44:47 AM,359,176.0926,5,0,0,18.3,
1/9/2020 9:44:48 AM,359,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:49 AM,358,176.0926,5.1,0,0,18.3,
1/9/2020 9:44:50 AM,359,176.0926,5,0,0,18.3,
1/9/2020 9:44:51 AM,359,176.0926,5,0,0,18.3,
1/9/2020 9:44:52 AM,359,176.0926,5,0,0,18.3,
1/9/2020 9:44:53 AM,316,176.0926,4.9,0,0,18.3,
1/9/2020 9:44:54 AM,151,176.0926,4.9,0,0,18.3,
1/9/2020 9:44:55 AM,2,176.0926,4.9,0,0,18.3,
1/9/2020 9:44:56 AM,0,176.0926,4.9,0,0,18.3,
1/9/2020 9:44:57 AM,57,176.0926,4.9,0,0,18.3,
1/9/2020 9:44:58 AM,0,176.0926,4.9,0,0,18.3,
1/9/2020 9:44:59 AM,0,176.0926,4.9,0,0,18.3,
1/9/2020 9:45:00 AM,0,176.0926,4.9,0,0,18.3,
1/9/2020 9:45:01 AM,0,176.0926,5,0,0,18.3,
1/9/2020 9:45:02 AM,0,176.0926,5,0,0,18.3,
1/9/2020 9:45:03 AM,0,176.0926,5,0,0,18.3,
1/9/2020 9:45:04 AM,0,176.0926,5,0,0,18.3,
