START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 8:02:46 AM,1/9/2020 8:13:29 AM,SDC3,200108 Al 35V  200mA,COSMOS-2,notspecified,05
1/9/2020 8:08:35 AM,99,5.1,174.7861,35.01,18.8,0.0404,
1/9/2020 8:08:36 AM,102,5.1,174.7861,35.01,18.8,0.0404,
1/9/2020 8:08:37 AM,103,5,174.7861,35.01,18.8,0.0396,
1/9/2020 8:08:38 AM,99,5,174.7861,35.01,18.8,0.0399,
1/9/2020 8:08:39 AM,100,5,174.7894,35.01,18.8,0.0399,
1/9/2020 8:08:40 AM,102,5,174.7894,35.01,18.8,0.0394,
1/9/2020 8:08:41 AM,101,5,174.7894,35.01,18.8,0.0396,
1/9/2020 8:08:42 AM,101,5,174.7894,35.01,18.8,0.0396,
1/9/2020 8:08:43 AM,98,5,174.7894,35.01,18.8,0.0393,
1/9/2020 8:08:44 AM,104,5,174.7928,35.01,18.8,0.0393,
1/9/2020 8:08:45 AM,100,5.1,174.7928,35.01,18.8,0.0393,
1/9/2020 8:08:46 AM,95,5.1,174.7928,35.01,18.8,0.0393,
1/9/2020 8:08:47 AM,102,5,174.7928,35.01,18.8,0.0393,
1/9/2020 8:08:48 AM,98,5.1,174.7928,35.01,18.8,0.0388,
1/9/2020 8:08:49 AM,99,5.1,174.7962,35.01,18.8,0.0391,
1/9/2020 8:08:50 AM,100,5.1,174.7962,35.01,18.8,0.0391,
1/9/2020 8:08:51 AM,100,5.1,174.7962,35.01,18.8,0.0385,
1/9/2020 8:08:52 AM,100,5.1,174.7962,35.01,18.8,0.0388,
1/9/2020 8:08:53 AM,95,5.1,174.7962,35.01,18.8,0.0388,
1/9/2020 8:08:54 AM,100,5.1,174.7994,35.01,18.8,0.0381,
1/9/2020 8:08:55 AM,99,5.1,174.7994,35.01,18.8,0.0383,
1/9/2020 8:08:56 AM,94,5.1,174.7994,35.01,18.8,0.0383,
1/9/2020 8:08:57 AM,98,5.1,174.7994,35.01,18.8,0.0378,
1/9/2020 8:08:58 AM,96,5.1,174.7994,35.01,18.8,0.038,
1/9/2020 8:08:59 AM,100,5.1,174.8027,35.01,18.8,0.038,
1/9/2020 8:09:00 AM,101,5.2,174.8027,35.01,18.8,0.0377,
1/9/2020 8:09:01 AM,99,5.2,174.8027,35.01,18.8,0.0375,
1/9/2020 8:09:02 AM,104,5.1,174.8027,35.01,18.8,0.0375,
1/9/2020 8:09:03 AM,95,5.1,174.8027,35.01,18.8,0.0374,
1/9/2020 8:09:04 AM,102,5.1,174.8059,35.01,18.8,0.0372,
1/9/2020 8:09:05 AM,100,5.1,174.8059,35.01,18.8,0.0372,
1/9/2020 8:09:06 AM,101,5.1,174.8059,35.01,18.8,0.037,
1/9/2020 8:09:07 AM,101,5.1,174.8059,35.01,18.8,0.037,
1/9/2020 8:09:08 AM,102,5.1,174.8059,35.01,18.8,0.0369,
1/9/2020 8:09:09 AM,104,5,174.809,35.01,18.8,0.0372,
1/9/2020 8:09:10 AM,101,5,174.809,35.01,18.8,0.0372,
1/9/2020 8:09:11 AM,99,5,174.809,35.01,18.8,0.0367,
1/9/2020 8:09:12 AM,101,5,174.809,35.01,18.8,0.037,
1/9/2020 8:09:13 AM,100,5,174.809,35.01,18.8,0.037,
1/9/2020 8:09:14 AM,99,5,174.8121,35.01,18.8,0.0362,
1/9/2020 8:09:15 AM,106,5,174.8121,35.01,18.8,0.0364,
1/9/2020 8:09:16 AM,96,5.1,174.8121,35.01,18.8,0.0364,
1/9/2020 8:09:17 AM,99,5.1,174.8121,35.01,18.8,0.0359,
1/9/2020 8:09:18 AM,99,5.1,174.8121,35.01,18.8,0.0362,
1/9/2020 8:09:19 AM,98,5.1,174.8152,35.01,18.8,0.0362,
1/9/2020 8:09:20 AM,99,5.1,174.8152,35.01,18.8,0.0358,
1/9/2020 8:09:21 AM,98,5,174.8152,35.01,18.8,0.0358,
1/9/2020 8:09:22 AM,99,5,174.8152,35.01,18.8,0.0356,
1/9/2020 8:09:23 AM,97,5,174.8152,35.01,18.8,0.0358,
1/9/2020 8:09:24 AM,102,5,174.8182,35.01,18.8,0.0358,
1/9/2020 8:09:25 AM,97,5,174.8182,35.01,18.8,0.0355,
1/9/2020 8:09:26 AM,100,5.1,174.8182,35.01,18.8,0.0355,
1/9/2020 8:09:27 AM,100,5.1,174.8182,35.01,18.8,0.0355,
1/9/2020 8:09:29 AM,101,5.1,174.8182,35.01,18.8,0.0353,
1/9/2020 8:09:30 AM,104,5.1,174.8212,35.01,18.8,0.0353,
1/9/2020 8:09:31 AM,100,5,174.8212,35.01,18.8,0.0353,
1/9/2020 8:09:32 AM,95,5,174.8212,35.01,18.8,0.0348,
1/9/2020 8:09:33 AM,100,5,174.8212,35.01,18.8,0.0351,
1/9/2020 8:09:34 AM,97,5,174.8212,35.01,18.8,0.0351,
1/9/2020 8:09:35 AM,96,5,174.8242,35.01,18.8,0.0347,
1/9/2020 8:09:36 AM,101,5,174.8242,35.01,18.8,0.0347,
1/9/2020 8:09:37 AM,100,4.9,174.8242,35.01,18.8,0.0347,
1/9/2020 8:09:38 AM,98,4.9,174.8242,35.01,18.8,0.0343,
1/9/2020 8:09:39 AM,100,5,174.8242,35.01,18.8,0.0343,
1/9/2020 8:09:40 AM,98,5,174.8271,35.01,18.8,0.0343,
1/9/2020 8:09:41 AM,95,5,174.8271,35.01,18.8,0.0342,
1/9/2020 8:09:42 AM,100,5,174.8271,35.01,18.8,0.0342,
1/9/2020 8:09:43 AM,98,4.9,174.8271,35.01,18.8,0.0342,
1/9/2020 8:09:44 AM,99,4.9,174.8271,35.01,18.8,0.0343,
1/9/2020 8:09:45 AM,100,4.9,174.83,35.01,18.8,0.0343,
1/9/2020 8:09:46 AM,98,5,174.83,35.01,18.8,0.0339,
1/9/2020 8:09:47 AM,97,5,174.83,35.01,18.8,0.0339,
1/9/2020 8:09:48 AM,96,5.1,174.83,35.01,18.8,0.0339,
1/9/2020 8:09:49 AM,97,5.1,174.83,35.01,18.8,0.0336,
1/9/2020 8:09:50 AM,99,5.1,174.8329,35.01,18.8,0.0339,
1/9/2020 8:09:51 AM,97,5.1,174.8329,35.01,18.8,0.0339,
1/9/2020 8:09:52 AM,99,5.1,174.8329,35.01,18.8,0.0334,
1/9/2020 8:09:53 AM,102,5,174.8329,35.01,18.8,0.0336,
1/9/2020 8:09:54 AM,105,5,174.8329,35.01,18.8,0.0336,
1/9/2020 8:09:55 AM,100,5.1,174.8358,35.01,18.8,0.0329,
1/9/2020 8:09:56 AM,100,5.1,174.8358,35.01,18.8,0.0331,
1/9/2020 8:09:57 AM,99,5.1,174.8358,35.01,18.8,0.0331,
1/9/2020 8:09:58 AM,96,5.1,174.8358,35.01,18.8,0.0328,
1/9/2020 8:09:59 AM,102,5.1,174.8358,35.01,18.8,0.0329,
1/9/2020 8:10:00 AM,105,5,174.8386,35.01,18.8,0.0329,
1/9/2020 8:10:01 AM,99,5,174.8386,35.01,18.8,0.0326,
1/9/2020 8:10:02 AM,101,5,174.8386,35.01,18.8,0.0326,
1/9/2020 8:10:03 AM,103,5.1,174.8386,35.01,18.8,0.0326,
1/9/2020 8:10:04 AM,96,5.1,174.8386,35.01,18.8,0.0323,
1/9/2020 8:10:05 AM,99,5.1,174.8413,35.01,18.8,0.0323,
1/9/2020 8:10:06 AM,98,5.1,174.8413,35.01,18.8,0.0321,
1/9/2020 8:10:07 AM,102,5,174.8413,35.01,18.8,0.0324,
1/9/2020 8:10:08 AM,99,5.1,174.8413,35.01,18.8,0.0324,
1/9/2020 8:10:09 AM,99,5.1,174.8413,35.01,18.8,0.0323,
1/9/2020 8:10:10 AM,105,5.1,174.8413,35.01,18.8,0.0323,
1/9/2020 8:10:11 AM,100,5.1,174.8441,35.01,18.8,0.0323,
1/9/2020 8:10:12 AM,100,5.1,174.8441,35.01,18.8,0.0318,
1/9/2020 8:10:13 AM,99,5.1,174.8441,35.01,18.8,0.032,
1/9/2020 8:10:14 AM,97,5.1,174.8441,35.01,18.8,0.032,
1/9/2020 8:10:15 AM,99,5.1,174.8468,35.01,18.8,0.0315,
1/9/2020 8:10:16 AM,105,5.1,174.8468,35.01,18.8,0.0318,
1/9/2020 8:10:17 AM,102,5.1,174.8468,35.01,18.8,0.0318,
1/9/2020 8:10:18 AM,99,5.1,174.8468,35.01,18.8,0.0313,
1/9/2020 8:10:19 AM,105,5.1,174.8468,35.01,18.8,0.0313,
1/9/2020 8:10:20 AM,97,5.1,174.8468,35.01,18.8,0.0315,
1/9/2020 8:10:21 AM,101,5.1,174.8495,35.01,18.8,0.031,
1/9/2020 8:10:22 AM,100,5,174.8495,35.01,18.8,0.031,
1/9/2020 8:10:23 AM,100,5,174.8495,35.01,18.8,0.0312,
1/9/2020 8:10:24 AM,100,5,174.8495,35.01,18.8,0.0307,
1/9/2020 8:10:25 AM,105,5.1,174.8521,35.01,18.8,0.0307,
1/9/2020 8:10:26 AM,100,5.1,174.8521,35.01,18.8,0.0309,
1/9/2020 8:10:27 AM,98,5.1,174.8521,35.01,18.8,0.0307,
1/9/2020 8:10:28 AM,102,5.1,174.8521,35.01,18.8,0.0307,
1/9/2020 8:10:29 AM,98,5.1,174.8521,35.01,18.8,0.0305,
1/9/2020 8:10:30 AM,101,5.1,174.8546,35.01,18.8,0.0307,
1/9/2020 8:10:31 AM,100,5,174.8546,35.01,18.8,0.0307,
1/9/2020 8:10:32 AM,94,5.1,174.8546,35.01,18.8,0.0302,
1/9/2020 8:10:33 AM,98,5.1,174.8546,35.01,18.8,0.0309,
1/9/2020 8:10:34 AM,101,5,174.8546,35.01,18.8,0.0309,
1/9/2020 8:10:35 AM,94,5,174.8572,35.01,18.8,0.0302,
1/9/2020 8:10:36 AM,100,5.1,174.8572,35.01,18.8,0.0302,
1/9/2020 8:10:37 AM,97,5.1,174.8572,35.01,18.8,0.0305,
1/9/2020 8:10:38 AM,97,5.1,174.8572,35.01,18.8,0.0299,
1/9/2020 8:10:39 AM,100,5.1,174.8572,35.01,18.8,0.0299,
1/9/2020 8:10:40 AM,99,5.1,174.8597,35.01,18.8,0.0299,
1/9/2020 8:10:41 AM,95,5.1,174.8597,35.01,18.8,0.0298,
1/9/2020 8:10:42 AM,98,5.1,174.8597,35.01,18.8,0.0298,
1/9/2020 8:10:43 AM,99,5.1,174.8597,35.01,18.8,0.0298,
1/9/2020 8:10:44 AM,96,5.1,174.8597,35.01,18.8,0.0296,
1/9/2020 8:10:45 AM,99,5.1,174.8622,35.01,18.8,0.0296,
1/9/2020 8:10:46 AM,101,5.2,174.8622,35.01,18.8,0.0294,
1/9/2020 8:10:47 AM,102,5.2,174.8622,35.01,18.8,0.0294,
1/9/2020 8:10:48 AM,96,5.1,174.8622,35.01,18.8,0.0294,
1/9/2020 8:10:49 AM,100,5.1,174.8622,35.01,18.8,0.0291,
1/9/2020 8:10:50 AM,99,5,174.8622,35.01,18.8,0.0293,
1/9/2020 8:10:51 AM,100,5,174.8648,35.01,18.8,0.0293,
1/9/2020 8:10:52 AM,99,5,174.8648,35.01,18.8,0.0291,
1/9/2020 8:10:53 AM,99,5,174.8648,35.01,18.8,0.0291,
1/9/2020 8:10:54 AM,98,5,174.8648,35.01,18.8,0.0291,
1/9/2020 8:10:55 AM,100,5,174.8648,35.01,18.8,0.0288,
1/9/2020 8:10:56 AM,98,5,174.8672,35.01,18.8,0.0288,
1/9/2020 8:10:57 AM,103,5,174.8672,35.01,18.8,0.029,
1/9/2020 8:10:58 AM,99,5,174.8672,35.01,18.8,0.0285,
1/9/2020 8:10:59 AM,98,5,174.8672,35.01,18.8,0.0285,
1/9/2020 8:11:00 AM,103,5,174.8672,35.01,18.8,0.0286,
1/9/2020 8:11:01 AM,101,5,174.8697,35.01,18.8,0.0283,
1/9/2020 8:11:02 AM,99,5,174.8697,35.01,18.8,0.0283,
1/9/2020 8:11:03 AM,100,5.1,174.8697,35.01,18.8,0.0285,
1/9/2020 8:11:04 AM,104,5.1,174.8697,35.01,18.8,0.0282,
1/9/2020 8:11:05 AM,99,5.1,174.8697,35.01,18.8,0.0282,
1/9/2020 8:11:06 AM,94,5.1,174.8721,35.01,18.8,0.028,
1/9/2020 8:11:07 AM,99,5.1,174.8721,35.01,18.8,0.0282,
1/9/2020 8:11:08 AM,98,5.1,174.8721,35.01,18.8,0.0282,
1/9/2020 8:11:09 AM,99,5.1,174.8721,35.01,18.8,0.0279,
1/9/2020 8:11:11 AM,103,5,174.8721,35.01,18.8,0.0282,
1/9/2020 8:11:12 AM,98,5,174.8745,35.01,18.8,0.0282,
1/9/2020 8:11:13 AM,97,5,174.8745,35.01,18.8,0.0279,
1/9/2020 8:11:14 AM,104,5,174.8745,35.01,18.8,0.0279,
1/9/2020 8:11:15 AM,99,5,174.8745,35.01,18.8,0.028,
1/9/2020 8:11:16 AM,99,5.1,174.8745,35.01,18.8,0.0275,
1/9/2020 8:11:17 AM,95,5.1,174.8768,35.01,18.8,0.0275,
1/9/2020 8:11:18 AM,102,5,174.8768,35.01,18.8,0.0275,
1/9/2020 8:11:19 AM,101,5,174.8768,35.01,18.8,0.0274,
1/9/2020 8:11:20 AM,99,5.1,174.8768,35.01,18.8,0.0274,
1/9/2020 8:11:21 AM,100,4.9,174.8768,35.01,18.8,0.0274,
1/9/2020 8:11:22 AM,98,4.9,174.8792,35.01,18.8,0.0274,
1/9/2020 8:11:23 AM,97,4.9,174.8792,35.01,18.8,0.0274,
1/9/2020 8:11:24 AM,104,4.9,174.8792,35.01,18.8,0.0271,
1/9/2020 8:11:25 AM,100,4.9,174.8792,35.01,18.8,0.0271,
1/9/2020 8:11:26 AM,101,5,174.8792,35.01,18.8,0.0271,
1/9/2020 8:11:27 AM,98,5,174.8814,35.01,18.8,0.0269,
1/9/2020 8:11:28 AM,99,5.1,174.8814,35.01,18.8,0.0269,
1/9/2020 8:11:29 AM,99,5.1,174.8814,35.01,18.8,0.0269,
1/9/2020 8:11:30 AM,95,5,174.8814,35.01,18.8,0.0267,
1/9/2020 8:11:31 AM,98,5,174.8814,35.01,18.8,0.0267,
1/9/2020 8:11:32 AM,103,5,174.8837,35.01,18.8,0.0271,
1/9/2020 8:11:33 AM,99,5,174.8837,35.01,18.8,0.0266,
1/9/2020 8:11:34 AM,100,5,174.8837,35.01,18.8,0.0266,
1/9/2020 8:11:35 AM,99,5.1,174.8837,35.01,18.8,0.0267,
1/9/2020 8:11:36 AM,102,5.1,174.8837,35.01,18.8,0.0263,
1/9/2020 8:11:37 AM,102,5,174.886,35.01,18.8,0.0263,
1/9/2020 8:11:38 AM,99,5.1,174.886,35.01,18.8,0.0264,
1/9/2020 8:11:39 AM,99,5.1,174.886,35.01,18.8,0.0261,
1/9/2020 8:11:40 AM,99,5.1,174.886,35.01,18.8,0.0261,
1/9/2020 8:11:41 AM,97,5.1,174.886,35.01,18.8,0.0263,
1/9/2020 8:11:42 AM,96,5.1,174.8882,35.01,18.8,0.026,
1/9/2020 8:11:43 AM,99,5.1,174.8882,35.01,18.8,0.026,
1/9/2020 8:11:44 AM,100,5.1,174.8882,35.01,18.8,0.026,
1/9/2020 8:11:45 AM,104,5.1,174.8882,35.01,18.8,0.026,
1/9/2020 8:11:46 AM,98,5.1,174.8882,35.01,18.8,0.026,
1/9/2020 8:11:47 AM,102,5,174.8904,35.01,18.8,0.0258,
1/9/2020 8:11:48 AM,101,5,174.8904,35.01,18.8,0.0258,
1/9/2020 8:11:49 AM,100,5,174.8904,35.01,18.8,0.0258,
1/9/2020 8:11:50 AM,101,5.1,174.8904,35.01,18.8,0.0256,
1/9/2020 8:11:51 AM,101,5.1,174.8904,35.01,18.8,0.0256,
1/9/2020 8:11:52 AM,103,5.1,174.8926,35.01,18.8,0.0256,
1/9/2020 8:11:53 AM,100,5.1,174.8926,35.01,18.8,0.0255,
1/9/2020 8:11:54 AM,100,5.1,174.8926,35.01,18.8,0.0255,
1/9/2020 8:11:55 AM,101,5.1,174.8926,35.01,18.8,0.0256,
1/9/2020 8:11:56 AM,98,5.1,174.8926,35.01,18.8,0.0252,
1/9/2020 8:11:57 AM,97,5.1,174.8947,35.01,18.8,0.0252,
1/9/2020 8:11:58 AM,105,5.1,174.8947,35.01,18.8,0.0252,
1/9/2020 8:11:59 AM,99,5,174.8947,35.01,18.8,0.025,
1/9/2020 8:12:00 AM,101,5,174.8947,35.01,18.8,0.025,
1/9/2020 8:12:01 AM,102,5.1,174.8947,35.01,18.8,0.025,
1/9/2020 8:12:02 AM,99,5.1,174.8968,35.01,18.8,0.0248,
1/9/2020 8:12:03 AM,98,5.1,174.8968,35.01,18.8,0.0248,
1/9/2020 8:12:04 AM,103,5.1,174.8968,35.01,18.8,0.0248,
1/9/2020 8:12:05 AM,104,5.1,174.8968,35.01,18.8,0.0248,
1/9/2020 8:12:06 AM,101,5,174.8968,35.01,18.8,0.0248,
1/9/2020 8:12:07 AM,100,5,174.8989,35.01,18.8,0.0248,
1/9/2020 8:12:08 AM,99,5.1,174.8989,35.01,18.8,0.0248,
1/9/2020 8:12:09 AM,100,5.1,174.8989,35.01,18.8,0.0248,
1/9/2020 8:12:10 AM,100,5.1,174.8989,35.01,18.8,0.0245,
1/9/2020 8:12:11 AM,105,5.1,174.8989,35.01,18.8,0.0245,
1/9/2020 8:12:12 AM,100,5.1,174.901,35.01,18.8,0.0244,
1/9/2020 8:12:13 AM,99,5.1,174.901,35.01,18.8,0.0244,
1/9/2020 8:12:14 AM,99,5,174.901,35.01,18.8,0.0244,
1/9/2020 8:12:15 AM,99,5,174.901,35.01,18.8,0.0245,
1/9/2020 8:12:16 AM,98,5,174.901,35.01,18.8,0.0241,
1/9/2020 8:12:17 AM,105,5,174.903,35.01,18.8,0.0241,
1/9/2020 8:12:18 AM,99,5.1,174.903,35.01,18.8,0.0244,
1/9/2020 8:12:19 AM,99,5.1,174.903,35.01,18.8,0.0239,
1/9/2020 8:12:20 AM,101,5,174.903,35.01,18.8,0.0239,
1/9/2020 8:12:21 AM,99,5,174.903,35.01,18.8,0.0241,
1/9/2020 8:12:22 AM,101,5,174.9051,35.01,18.8,0.0237,
1/9/2020 8:12:23 AM,95,4.9,174.9051,35.01,18.7,0.0237,
1/9/2020 8:12:24 AM,100,4.9,174.9051,35.01,18.8,0.0239,
1/9/2020 8:12:25 AM,97,5,174.9051,35.01,18.8,0.0236,
1/9/2020 8:12:26 AM,96,5,174.9051,35.01,18.8,0.0236,
1/9/2020 8:12:27 AM,100,5,174.9071,35.01,18.8,0.0236,
1/9/2020 8:12:28 AM,99,5,174.9071,35.01,18.7,0.0236,
1/9/2020 8:12:29 AM,102,5,174.9071,35.01,18.8,0.0236,
1/9/2020 8:12:30 AM,98,5,174.9071,35.01,18.8,0.0234,
1/9/2020 8:12:31 AM,98,5,174.9071,35.01,18.8,0.0234,
1/9/2020 8:12:32 AM,98,5,174.9091,35.01,18.8,0.0236,
1/9/2020 8:12:33 AM,95,5,174.9091,35.01,18.7,0.0233,
1/9/2020 8:12:34 AM,101,5,174.9091,35.01,18.7,0.0233,
1/9/2020 8:12:35 AM,103,5.1,174.9091,35.01,18.7,0.0234,
1/9/2020 8:12:36 AM,96,5.1,174.9091,35.01,18.7,0.0231,
1/9/2020 8:12:37 AM,99,5.1,174.9111,35.01,18.7,0.0231,
1/9/2020 8:12:38 AM,99,5.1,174.9111,35.01,18.7,0.0231,
1/9/2020 8:12:39 AM,105,5.1,174.9111,35.01,18.8,0.0229,
1/9/2020 8:12:40 AM,102,5.1,174.9111,35.01,18.7,0.0229,
1/9/2020 8:12:41 AM,101,5.1,174.9111,35.01,18.8,0.0231,
1/9/2020 8:12:42 AM,97,5.1,174.913,35.01,18.8,0.0228,
1/9/2020 8:12:43 AM,98,5.1,174.913,35.01,18.7,0.0228,
1/9/2020 8:12:44 AM,98,5,174.913,35.01,18.7,0.0228,
1/9/2020 8:12:45 AM,106,5,174.913,35.01,18.7,0.0228,
1/9/2020 8:12:46 AM,100,5,174.913,35.01,18.8,0.0228,
1/9/2020 8:12:47 AM,100,5,174.9149,35.01,18.7,0.0226,
1/9/2020 8:12:48 AM,99,5,174.9149,35.01,18.7,0.0226,
1/9/2020 8:12:49 AM,95,5.1,174.9149,35.01,18.7,0.0226,
1/9/2020 8:12:50 AM,100,5.1,174.9149,35.01,18.8,0.0225,
1/9/2020 8:12:51 AM,105,5.1,174.9149,35.01,18.7,0.0225,
1/9/2020 8:12:52 AM,97,5.1,174.9168,35.01,18.7,0.0226,
1/9/2020 8:12:53 AM,97,5.1,174.9168,35.01,18.7,0.0223,
1/9/2020 8:12:55 AM,102,5,174.9168,35.01,18.8,0.0223,
1/9/2020 8:12:56 AM,95,5,174.9168,35.01,18.7,0.0223,
1/9/2020 8:12:57 AM,99,5,174.9168,35.01,18.8,0.0221,
1/9/2020 8:12:58 AM,104,5,174.9187,35.01,18.8,0.0221,
1/9/2020 8:12:59 AM,95,5,174.9187,35.01,18.8,0.0221,
1/9/2020 8:13:00 AM,100,5,174.9187,35.01,18.7,0.022,
1/9/2020 8:13:01 AM,99,5,174.9187,35.01,18.8,0.022,
1/9/2020 8:13:02 AM,97,5,174.9187,35.01,18.8,0.0221,
1/9/2020 8:13:03 AM,100,5,174.9205,35.01,18.8,0.0221,
1/9/2020 8:13:04 AM,113,5,174.9205,35.01,18.8,0.0218,
1/9/2020 8:13:05 AM,277,5.1,174.9212,0,18.8,0,
1/9/2020 8:13:06 AM,359,5.1,174.9212,0,18.8,0,
1/9/2020 8:13:07 AM,359,5.2,174.9212,0,18.8,0,
1/9/2020 8:13:08 AM,360,5.2,174.9212,0,18.8,0,
1/9/2020 8:13:09 AM,359,5.1,174.9212,0,18.8,0,
1/9/2020 8:13:10 AM,358,5.1,174.9212,0,18.8,0,
1/9/2020 8:13:11 AM,360,5,174.9212,0,18.8,0,
1/9/2020 8:13:12 AM,360,5,174.9212,0,18.8,0,
1/9/2020 8:13:13 AM,360,5,174.9212,0,18.8,0,
1/9/2020 8:13:14 AM,360,4.9,174.9212,0,18.8,0,
1/9/2020 8:13:15 AM,360,4.9,174.9212,0,18.8,0,
1/9/2020 8:13:16 AM,359,4.9,174.9212,0,18.8,0,
1/9/2020 8:13:17 AM,359,4.9,174.9212,0,18.8,0,
1/9/2020 8:13:18 AM,360,5,174.9212,0,18.8,0,
1/9/2020 8:13:19 AM,359,5,174.9212,0,18.8,0,
1/9/2020 8:13:20 AM,317,5,174.9212,0,18.8,0,
1/9/2020 8:13:21 AM,150,5,174.9212,0,18.8,0,
1/9/2020 8:13:22 AM,3,5,174.9212,0,18.8,0,
1/9/2020 8:13:23 AM,0,5,174.9212,0,18.8,0,
1/9/2020 8:13:24 AM,60,5,174.9212,0,18.8,0,
1/9/2020 8:13:25 AM,0,5,174.9212,0,18.8,0,
1/9/2020 8:13:26 AM,0,4.9,174.9212,0,18.8,0,
1/9/2020 8:13:27 AM,0,4.9,174.9212,0,18.8,0,
1/9/2020 8:13:28 AM,0,5,174.9212,0,18.8,0,
1/9/2020 8:13:29 AM,-12,5,174.9212,0,18.8,0,
1/9/2020 8:13:30 AM,0,5,174.9212,0,18.8,0,
