START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 7:51:24 AM,1/9/2020 8:02:08 AM,SDC3,200108 Al 35V  200mA,COSMOS-2,notspecified,05
1/9/2020 7:57:13 AM,99,174.2993,5.1,35.01,18.8,0.0404,
1/9/2020 7:57:14 AM,101,174.2993,5.1,35.01,18.8,0.0404,
1/9/2020 7:57:15 AM,99,174.2993,5.1,35.01,18.8,0.0397,
1/9/2020 7:57:16 AM,100,174.2993,5.1,35.01,18.8,0.0397,
1/9/2020 7:57:17 AM,99,174.3027,5.1,35.01,18.8,0.0399,
1/9/2020 7:57:18 AM,104,174.3027,5,35.01,18.8,0.0396,
1/9/2020 7:57:19 AM,95,174.3027,5,35.01,18.8,0.0396,
1/9/2020 7:57:20 AM,100,174.3027,5,35.01,18.8,0.0394,
1/9/2020 7:57:21 AM,99,174.3027,5,35.01,18.8,0.0394,
1/9/2020 7:57:22 AM,95,174.3027,5,35.01,18.8,0.0394,
1/9/2020 7:57:23 AM,100,174.3061,5,35.01,18.8,0.0391,
1/9/2020 7:57:24 AM,97,174.3061,5,35.01,18.8,0.0394,
1/9/2020 7:57:25 AM,105,174.3061,4.9,35.01,18.8,0.0394,
1/9/2020 7:57:26 AM,101,174.3061,4.9,35.01,18.7,0.0388,
1/9/2020 7:57:27 AM,100,174.3061,4.9,35.01,18.7,0.0388,
1/9/2020 7:57:28 AM,101,174.3094,4.9,35.01,18.7,0.0388,
1/9/2020 7:57:29 AM,99,174.3094,4.9,35.01,18.7,0.0386,
1/9/2020 7:57:30 AM,99,174.3094,4.9,35.01,18.8,0.0388,
1/9/2020 7:57:31 AM,104,174.3094,4.9,35.01,18.7,0.0388,
1/9/2020 7:57:32 AM,97,174.3094,5,35.01,18.7,0.0381,
1/9/2020 7:57:33 AM,100,174.3126,5,35.01,18.8,0.0385,
1/9/2020 7:57:34 AM,103,174.3126,5,35.01,18.8,0.0385,
1/9/2020 7:57:35 AM,100,174.3126,5,35.01,18.8,0.038,
1/9/2020 7:57:36 AM,101,174.3126,5,35.01,18.8,0.038,
1/9/2020 7:57:37 AM,104,174.3126,5,35.01,18.8,0.038,
1/9/2020 7:57:38 AM,102,174.3158,5,35.01,18.8,0.0375,
1/9/2020 7:57:39 AM,100,174.3158,5,35.01,18.8,0.0375,
1/9/2020 7:57:40 AM,101,174.3158,5,35.01,18.8,0.0377,
1/9/2020 7:57:41 AM,98,174.3158,5,35.01,18.8,0.0374,
1/9/2020 7:57:42 AM,101,174.319,5.1,35.01,18.8,0.0374,
1/9/2020 7:57:44 AM,100,174.319,5.1,35.01,18.8,0.0372,
1/9/2020 7:57:45 AM,95,174.319,5,35.01,18.8,0.0372,
1/9/2020 7:57:46 AM,98,174.319,5,35.01,18.8,0.0372,
1/9/2020 7:57:47 AM,100,174.319,5,35.01,18.8,0.0369,
1/9/2020 7:57:48 AM,105,174.3221,5,35.01,18.8,0.0372,
1/9/2020 7:57:49 AM,100,174.3221,5,35.01,18.8,0.0372,
1/9/2020 7:57:50 AM,98,174.3221,5.1,35.01,18.8,0.0367,
1/9/2020 7:57:51 AM,95,174.3221,5.1,35.01,18.8,0.0367,
1/9/2020 7:57:52 AM,99,174.3221,5,35.01,18.8,0.037,
1/9/2020 7:57:53 AM,99,174.3252,5,35.01,18.8,0.0362,
1/9/2020 7:57:54 AM,96,174.3252,5,35.01,18.8,0.0362,
1/9/2020 7:57:55 AM,99,174.3252,5,35.01,18.8,0.0367,
1/9/2020 7:57:56 AM,99,174.3252,5,35.01,18.8,0.0359,
1/9/2020 7:57:57 AM,95,174.3252,5,35.01,18.8,0.0359,
1/9/2020 7:57:58 AM,101,174.3283,5,35.01,18.8,0.0362,
1/9/2020 7:57:59 AM,100,174.3283,5,35.01,18.8,0.0358,
1/9/2020 7:58:00 AM,100,174.3283,5.1,35.01,18.8,0.0358,
1/9/2020 7:58:01 AM,99,174.3283,5.1,35.01,18.8,0.0359,
1/9/2020 7:58:02 AM,98,174.3283,5,35.01,18.8,0.0356,
1/9/2020 7:58:03 AM,96,174.3313,5,35.01,18.7,0.0356,
1/9/2020 7:58:04 AM,96,174.3313,5,35.01,18.8,0.0356,
1/9/2020 7:58:05 AM,98,174.3313,5.1,35.01,18.8,0.0355,
1/9/2020 7:58:06 AM,99,174.3313,5.1,35.01,18.7,0.0355,
1/9/2020 7:58:07 AM,98,174.3313,5.1,35.01,18.8,0.0351,
1/9/2020 7:58:08 AM,99,174.3313,5.1,35.01,18.7,0.0351,
1/9/2020 7:58:09 AM,102,174.3343,5.1,35.01,18.7,0.0351,
1/9/2020 7:58:10 AM,95,174.3343,5.2,35.01,18.8,0.035,
1/9/2020 7:58:11 AM,99,174.3343,5.2,35.01,18.8,0.035,
1/9/2020 7:58:12 AM,99,174.3343,5.2,35.01,18.7,0.0351,
1/9/2020 7:58:13 AM,96,174.3343,5.2,35.01,18.8,0.0347,
1/9/2020 7:58:14 AM,100,174.3372,5.1,35.01,18.7,0.0347,
1/9/2020 7:58:15 AM,100,174.3372,5.1,35.01,18.7,0.0348,
1/9/2020 7:58:16 AM,95,174.3372,5.1,35.01,18.8,0.0343,
1/9/2020 7:58:17 AM,97,174.3372,5,35.01,18.7,0.0343,
1/9/2020 7:58:18 AM,98,174.3372,5,35.01,18.7,0.0345,
1/9/2020 7:58:19 AM,100,174.3401,5,35.01,18.7,0.0342,
1/9/2020 7:58:20 AM,95,174.3401,5,35.01,18.7,0.0342,
1/9/2020 7:58:21 AM,101,174.3401,5,35.01,18.7,0.0342,
1/9/2020 7:58:22 AM,104,174.3401,5,35.01,18.7,0.034,
1/9/2020 7:58:23 AM,103,174.3401,5,35.01,18.7,0.034,
1/9/2020 7:58:24 AM,101,174.3431,5.1,35.01,18.7,0.0339,
1/9/2020 7:58:25 AM,98,174.3431,5.1,35.01,18.7,0.0337,
1/9/2020 7:58:26 AM,95,174.3431,5.1,35.01,18.7,0.0337,
1/9/2020 7:58:27 AM,101,174.3431,5.1,35.01,18.7,0.0337,
1/9/2020 7:58:28 AM,100,174.3431,5.1,35.01,18.7,0.0337,
1/9/2020 7:58:29 AM,103,174.3459,5.1,35.01,18.8,0.0337,
1/9/2020 7:58:30 AM,100,174.3459,5.1,35.01,18.8,0.0334,
1/9/2020 7:58:31 AM,99,174.3459,5,35.01,18.8,0.0334,
1/9/2020 7:58:32 AM,96,174.3459,5,35.01,18.8,0.0336,
1/9/2020 7:58:33 AM,100,174.3459,5,35.01,18.8,0.0331,
1/9/2020 7:58:34 AM,98,174.3487,5.1,35.01,18.8,0.0331,
1/9/2020 7:58:35 AM,104,174.3487,5.1,35.01,18.7,0.0334,
1/9/2020 7:58:36 AM,95,174.3487,5,35.01,18.8,0.0328,
1/9/2020 7:58:37 AM,100,174.3487,5,35.01,18.7,0.0328,
1/9/2020 7:58:38 AM,99,174.3487,5.1,35.01,18.8,0.0331,
1/9/2020 7:58:39 AM,98,174.3515,5.1,35.01,18.7,0.0324,
1/9/2020 7:58:40 AM,99,174.3515,5.1,35.01,18.7,0.0324,
1/9/2020 7:58:41 AM,99,174.3515,5.1,35.01,18.8,0.0326,
1/9/2020 7:58:42 AM,95,174.3515,5.1,35.01,18.8,0.0323,
1/9/2020 7:58:43 AM,100,174.3515,5.1,35.01,18.7,0.0323,
1/9/2020 7:58:44 AM,103,174.3542,5.1,35.01,18.7,0.0324,
1/9/2020 7:58:45 AM,97,174.3542,5.1,35.01,18.7,0.0324,
1/9/2020 7:58:46 AM,100,174.3542,5.1,35.01,18.8,0.032,
1/9/2020 7:58:47 AM,100,174.3542,5.1,35.01,18.8,0.0321,
1/9/2020 7:58:48 AM,95,174.3542,5.1,35.01,18.8,0.0321,
1/9/2020 7:58:49 AM,102,174.3569,5.1,35.01,18.8,0.032,
1/9/2020 7:58:50 AM,99,174.3569,5,35.01,18.8,0.032,
1/9/2020 7:58:51 AM,104,174.3569,5,35.01,18.8,0.032,
1/9/2020 7:58:52 AM,99,174.3569,5,35.01,18.8,0.0318,
1/9/2020 7:58:53 AM,98,174.3569,5,35.01,18.8,0.0315,
1/9/2020 7:58:54 AM,95,174.3596,5,35.01,18.8,0.0315,
1/9/2020 7:58:55 AM,96,174.3596,5,35.01,18.8,0.0318,
1/9/2020 7:58:56 AM,100,174.3596,5,35.01,18.8,0.0313,
1/9/2020 7:58:57 AM,104,174.3596,5,35.01,18.8,0.0313,
1/9/2020 7:58:58 AM,99,174.3596,5.1,35.01,18.8,0.0315,
1/9/2020 7:58:59 AM,102,174.3623,5.1,35.01,18.8,0.031,
1/9/2020 7:59:00 AM,103,174.3623,5,35.01,18.8,0.031,
1/9/2020 7:59:01 AM,101,174.3623,5,35.01,18.8,0.0312,
1/9/2020 7:59:02 AM,100,174.3623,5,35.01,18.8,0.0309,
1/9/2020 7:59:03 AM,95,174.3623,5,35.01,18.8,0.0309,
1/9/2020 7:59:04 AM,101,174.365,5,35.01,18.8,0.0309,
1/9/2020 7:59:05 AM,98,174.365,4.9,35.01,18.8,0.0309,
1/9/2020 7:59:06 AM,99,174.365,4.9,35.01,18.8,0.0309,
1/9/2020 7:59:07 AM,100,174.365,5,35.01,18.8,0.0307,
1/9/2020 7:59:08 AM,98,174.365,5,35.01,18.8,0.0307,
1/9/2020 7:59:09 AM,100,174.3676,5,35.01,18.8,0.0305,
1/9/2020 7:59:10 AM,99,174.3676,5,35.01,18.8,0.0304,
1/9/2020 7:59:11 AM,99,174.3676,5,35.01,18.8,0.0304,
1/9/2020 7:59:12 AM,100,174.3676,5,35.01,18.8,0.0304,
1/9/2020 7:59:13 AM,95,174.3676,5,35.01,18.8,0.0302,
1/9/2020 7:59:14 AM,99,174.3703,5.1,35.01,18.8,0.0302,
1/9/2020 7:59:15 AM,100,174.3703,5.1,35.01,18.8,0.0305,
1/9/2020 7:59:16 AM,99,174.3703,5.1,35.01,18.8,0.0299,
1/9/2020 7:59:17 AM,100,174.3703,5.1,35.01,18.8,0.0299,
1/9/2020 7:59:18 AM,99,174.3703,5.1,35.01,18.8,0.0301,
1/9/2020 7:59:19 AM,96,174.3728,5,35.01,18.8,0.0298,
1/9/2020 7:59:20 AM,100,174.3728,5,35.01,18.8,0.0298,
1/9/2020 7:59:21 AM,98,174.3728,5,35.01,18.8,0.0299,
1/9/2020 7:59:22 AM,99,174.3728,5,35.01,18.8,0.0294,
1/9/2020 7:59:23 AM,97,174.3728,5,35.01,18.8,0.0294,
1/9/2020 7:59:25 AM,100,174.3753,5,35.01,18.7,0.0294,
1/9/2020 7:59:26 AM,98,174.3753,5,35.01,18.8,0.0294,
1/9/2020 7:59:27 AM,94,174.3753,5.1,35.01,18.8,0.0294,
1/9/2020 7:59:28 AM,98,174.3753,5.1,35.01,18.8,0.0293,
1/9/2020 7:59:29 AM,99,174.3753,5.1,35.01,18.8,0.0293,
1/9/2020 7:59:30 AM,96,174.3778,5.2,35.01,18.8,0.0293,
1/9/2020 7:59:31 AM,102,174.3778,5.2,35.01,18.8,0.0291,
1/9/2020 7:59:32 AM,99,174.3778,5.2,35.01,18.8,0.0291,
1/9/2020 7:59:33 AM,105,174.3778,5.2,35.01,18.8,0.0293,
1/9/2020 7:59:34 AM,100,174.3778,5.1,35.01,18.8,0.0288,
1/9/2020 7:59:35 AM,99,174.3802,5.1,35.01,18.8,0.0288,
1/9/2020 7:59:36 AM,104,174.3802,5.1,35.01,18.8,0.029,
1/9/2020 7:59:37 AM,96,174.3802,5.1,35.01,18.9,0.0286,
1/9/2020 7:59:38 AM,101,174.3802,5.1,35.01,18.9,0.0286,
1/9/2020 7:59:39 AM,99,174.3802,5,35.01,18.8,0.029,
1/9/2020 7:59:40 AM,99,174.3827,5,35.01,18.8,0.0285,
1/9/2020 7:59:41 AM,99,174.3827,5,35.01,18.8,0.0285,
1/9/2020 7:59:42 AM,100,174.3827,5,35.01,18.7,0.0285,
1/9/2020 7:59:43 AM,106,174.3827,5,35.01,18.8,0.0282,
1/9/2020 7:59:44 AM,99,174.3827,5.1,35.01,18.8,0.0282,
1/9/2020 7:59:45 AM,98,174.3851,5.1,35.01,18.8,0.0283,
1/9/2020 7:59:46 AM,104,174.3851,5.1,35.01,18.8,0.0283,
1/9/2020 7:59:47 AM,100,174.3851,5.1,35.01,18.7,0.028,
1/9/2020 7:59:48 AM,99,174.3851,5.1,35.01,18.8,0.028,
1/9/2020 7:59:49 AM,105,174.3851,5.1,35.01,18.8,0.028,
1/9/2020 7:59:50 AM,97,174.3874,5.1,35.01,18.7,0.0279,
1/9/2020 7:59:51 AM,97,174.3874,5.1,35.01,18.8,0.0279,
1/9/2020 7:59:52 AM,100,174.3874,5.1,35.01,18.8,0.0279,
1/9/2020 7:59:53 AM,99,174.3874,5.1,35.01,18.7,0.0277,
1/9/2020 7:59:54 AM,101,174.3874,5,35.01,18.8,0.0277,
1/9/2020 7:59:55 AM,97,174.3898,5,35.01,18.7,0.0277,
1/9/2020 7:59:56 AM,98,174.3898,5.1,35.01,18.8,0.0279,
1/9/2020 7:59:57 AM,101,174.3898,5.1,35.01,18.8,0.0274,
1/9/2020 7:59:58 AM,100,174.3898,5.1,35.01,18.8,0.0274,
1/9/2020 7:59:59 AM,103,174.3898,5,35.01,18.7,0.0277,
1/9/2020 8:00:00 AM,100,174.3921,5,35.01,18.7,0.0272,
1/9/2020 8:00:01 AM,99,174.3921,5,35.01,18.7,0.0272,
1/9/2020 8:00:02 AM,98,174.3921,5,35.01,18.8,0.0274,
1/9/2020 8:00:03 AM,99,174.3921,5,35.01,18.7,0.0274,
1/9/2020 8:00:04 AM,96,174.3921,5,35.01,18.8,0.0271,
1/9/2020 8:00:05 AM,99,174.3944,5,35.01,18.8,0.0272,
1/9/2020 8:00:06 AM,98,174.3944,4.9,35.01,18.7,0.0272,
1/9/2020 8:00:07 AM,100,174.3944,4.9,35.01,18.7,0.0267,
1/9/2020 8:00:08 AM,100,174.3944,5,35.01,18.8,0.0269,
1/9/2020 8:00:09 AM,98,174.3944,5,35.01,18.8,0.0269,
1/9/2020 8:00:10 AM,99,174.3967,5,35.01,18.8,0.0267,
1/9/2020 8:00:11 AM,104,174.3967,5,35.01,18.8,0.0266,
1/9/2020 8:00:12 AM,96,174.3967,5,35.01,18.8,0.0266,
1/9/2020 8:00:13 AM,100,174.3967,5,35.01,18.8,0.0264,
1/9/2020 8:00:14 AM,104,174.3967,5,35.01,18.8,0.0264,
1/9/2020 8:00:15 AM,98,174.3989,5,35.01,18.8,0.0264,
1/9/2020 8:00:16 AM,97,174.3989,5,35.01,18.8,0.0263,
1/9/2020 8:00:17 AM,107,174.3989,5,35.01,18.8,0.0263,
1/9/2020 8:00:18 AM,100,174.3989,4.9,35.01,18.8,0.0263,
1/9/2020 8:00:19 AM,101,174.3989,4.9,35.01,18.8,0.0263,
1/9/2020 8:00:20 AM,103,174.4011,5,35.01,18.8,0.0263,
1/9/2020 8:00:21 AM,105,174.4011,5,35.01,18.8,0.026,
1/9/2020 8:00:22 AM,101,174.4011,5,35.01,18.8,0.0263,
1/9/2020 8:00:23 AM,100,174.4011,5,35.01,18.8,0.0263,
1/9/2020 8:00:24 AM,101,174.4011,5,35.01,18.8,0.026,
1/9/2020 8:00:25 AM,101,174.4033,5,35.01,18.8,0.026,
1/9/2020 8:00:26 AM,100,174.4033,5,35.01,18.8,0.026,
1/9/2020 8:00:27 AM,95,174.4033,5,35.01,18.8,0.0256,
1/9/2020 8:00:28 AM,100,174.4033,5,35.01,18.8,0.0256,
1/9/2020 8:00:29 AM,104,174.4033,5,35.01,18.8,0.0256,
1/9/2020 8:00:30 AM,102,174.4055,5,35.01,18.8,0.0256,
1/9/2020 8:00:31 AM,100,174.4055,5,35.01,18.8,0.0255,
1/9/2020 8:00:32 AM,99,174.4055,5.1,35.01,18.8,0.0255,
1/9/2020 8:00:33 AM,96,174.4055,5.1,35.01,18.7,0.0253,
1/9/2020 8:00:34 AM,96,174.4055,5,35.01,18.7,0.0253,
1/9/2020 8:00:35 AM,99,174.4076,5.1,35.01,18.7,0.0253,
1/9/2020 8:00:36 AM,105,174.4076,5.1,35.01,18.7,0.0253,
1/9/2020 8:00:37 AM,100,174.4076,5.1,35.01,18.7,0.0253,
1/9/2020 8:00:38 AM,100,174.4076,5.1,35.01,18.8,0.0252,
1/9/2020 8:00:39 AM,104,174.4076,5.1,35.01,18.8,0.0252,
1/9/2020 8:00:40 AM,103,174.4098,5.1,35.01,18.7,0.0252,
1/9/2020 8:00:41 AM,100,174.4098,5,35.01,18.7,0.025,
1/9/2020 8:00:42 AM,99,174.4098,4.9,35.01,18.7,0.0252,
1/9/2020 8:00:43 AM,103,174.4098,4.9,35.01,18.7,0.0252,
1/9/2020 8:00:44 AM,100,174.4098,5,35.01,18.7,0.0247,
1/9/2020 8:00:45 AM,100,174.4119,5,35.01,18.8,0.025,
1/9/2020 8:00:46 AM,104,174.4119,5,35.01,18.7,0.025,
1/9/2020 8:00:47 AM,99,174.4119,5,35.01,18.8,0.0245,
1/9/2020 8:00:48 AM,99,174.4119,5,35.01,18.7,0.0245,
1/9/2020 8:00:49 AM,103,174.4119,5,35.01,18.7,0.0245,
1/9/2020 8:00:50 AM,100,174.414,5,35.01,18.7,0.0244,
1/9/2020 8:00:51 AM,98,174.414,5,35.01,18.8,0.0244,
1/9/2020 8:00:52 AM,104,174.414,5,35.01,18.7,0.0244,
1/9/2020 8:00:53 AM,100,174.414,5,35.01,18.8,0.0242,
1/9/2020 8:00:54 AM,99,174.414,5,35.01,18.7,0.0242,
1/9/2020 8:00:55 AM,101,174.416,5,35.01,18.7,0.0241,
1/9/2020 8:00:56 AM,99,174.416,5.1,35.01,18.8,0.0242,
1/9/2020 8:00:57 AM,101,174.416,5.1,35.01,18.7,0.0242,
1/9/2020 8:00:58 AM,102,174.416,5.1,35.01,18.8,0.0241,
1/9/2020 8:00:59 AM,99,174.416,5.2,35.01,18.7,0.0242,
1/9/2020 8:01:00 AM,100,174.4181,5.2,35.01,18.8,0.0242,
1/9/2020 8:01:01 AM,100,174.4181,5,35.01,18.8,0.0239,
1/9/2020 8:01:02 AM,101,174.4181,5,35.01,18.8,0.0241,
1/9/2020 8:01:03 AM,100,174.4181,5,35.01,18.7,0.0241,
1/9/2020 8:01:04 AM,99,174.4181,5,35.01,18.7,0.0236,
1/9/2020 8:01:05 AM,104,174.4201,4.9,35.01,18.8,0.0237,
1/9/2020 8:01:07 AM,100,174.4201,4.9,35.01,18.8,0.0237,
1/9/2020 8:01:08 AM,99,174.4201,4.9,35.01,18.8,0.0236,
1/9/2020 8:01:09 AM,105,174.4201,4.9,35.01,18.8,0.0234,
1/9/2020 8:01:10 AM,99,174.4201,4.9,35.01,18.8,0.0234,
1/9/2020 8:01:11 AM,98,174.4221,5.1,35.01,18.8,0.0234,
1/9/2020 8:01:12 AM,104,174.4221,5.1,35.01,18.8,0.0234,
1/9/2020 8:01:13 AM,100,174.4221,5.1,35.01,18.8,0.0233,
1/9/2020 8:01:14 AM,100,174.4221,5.1,35.01,18.8,0.0233,
1/9/2020 8:01:15 AM,102,174.4221,5.1,35.01,18.8,0.0233,
1/9/2020 8:01:16 AM,96,174.4241,5.1,35.01,18.8,0.0233,
1/9/2020 8:01:17 AM,100,174.4241,5.1,35.01,18.8,0.0233,
1/9/2020 8:01:18 AM,105,174.4241,5.2,35.01,18.8,0.0233,
1/9/2020 8:01:19 AM,99,174.4241,5.1,35.01,18.8,0.0229,
1/9/2020 8:01:20 AM,97,174.4241,5.1,35.01,18.8,0.0231,
1/9/2020 8:01:21 AM,101,174.426,5.1,35.01,18.8,0.0231,
1/9/2020 8:01:22 AM,99,174.426,5.1,35.01,18.8,0.0229,
1/9/2020 8:01:23 AM,100,174.426,5.1,35.01,18.8,0.0229,
1/9/2020 8:01:24 AM,99,174.426,5,35.01,18.8,0.0229,
1/9/2020 8:01:25 AM,100,174.426,5,35.01,18.8,0.0226,
1/9/2020 8:01:26 AM,99,174.428,5.1,35.01,18.8,0.0226,
1/9/2020 8:01:27 AM,104,174.428,5.1,35.01,18.8,0.0229,
1/9/2020 8:01:28 AM,96,174.428,5,35.01,18.8,0.0225,
1/9/2020 8:01:29 AM,98,174.428,5,35.01,18.8,0.0225,
1/9/2020 8:01:30 AM,100,174.428,5,35.01,18.8,0.0225,
1/9/2020 8:01:31 AM,100,174.4299,5.1,35.01,18.8,0.0223,
1/9/2020 8:01:32 AM,99,174.4299,5.1,35.01,18.8,0.0223,
1/9/2020 8:01:33 AM,98,174.4299,5,35.01,18.8,0.0223,
1/9/2020 8:01:34 AM,95,174.4299,5,35.01,18.8,0.0223,
1/9/2020 8:01:35 AM,99,174.4299,5.1,35.01,18.9,0.0223,
1/9/2020 8:01:36 AM,99,174.4317,5.1,35.01,18.8,0.0221,
1/9/2020 8:01:37 AM,99,174.4317,5.1,35.01,18.8,0.0221,
1/9/2020 8:01:38 AM,100,174.4317,5.1,35.01,18.9,0.0221,
1/9/2020 8:01:39 AM,99,174.4317,5.1,35.01,18.8,0.022,
1/9/2020 8:01:40 AM,96,174.4317,5.1,35.01,18.8,0.022,
1/9/2020 8:01:41 AM,103,174.4336,5.1,35.01,18.8,0.022,
1/9/2020 8:01:42 AM,112,174.4336,5,35.01,18.8,0.0218,
1/9/2020 8:01:43 AM,305,174.434,5,0,18.8,0,
1/9/2020 8:01:44 AM,360,174.434,5,0,18.8,0,
1/9/2020 8:01:45 AM,360,174.434,5,0,18.8,0,
1/9/2020 8:01:46 AM,359,174.434,5,0,18.8,0,
1/9/2020 8:01:47 AM,360,174.434,5.1,0,18.8,0,
1/9/2020 8:01:48 AM,359,174.434,5.1,0,18.8,0,
1/9/2020 8:01:49 AM,359,174.434,5.1,0,18.8,0,
1/9/2020 8:01:50 AM,360,174.434,5.1,0,18.8,0,
1/9/2020 8:01:51 AM,359,174.434,5.1,0,18.8,0,
1/9/2020 8:01:52 AM,360,174.434,5.1,0,18.8,0,
1/9/2020 8:01:53 AM,359,174.434,5.1,0,18.8,0,
1/9/2020 8:01:54 AM,359,174.434,5,0,18.8,0,
1/9/2020 8:01:55 AM,360,174.434,5,0,18.8,0,
1/9/2020 8:01:56 AM,360,174.434,4.9,0,18.8,0,
1/9/2020 8:01:57 AM,359,174.434,4.9,0,18.8,0,
1/9/2020 8:01:58 AM,314,174.434,4.9,0,18.8,0,
1/9/2020 8:01:59 AM,121,174.434,4.9,0,18.8,0,
1/9/2020 8:02:00 AM,2,174.434,4.9,0,18.7,0,
1/9/2020 8:02:01 AM,0,174.434,4.9,0,18.8,0,
1/9/2020 8:02:02 AM,60,174.434,4.9,0,18.8,0,
1/9/2020 8:02:03 AM,0,174.434,5,0,18.8,0,
1/9/2020 8:02:04 AM,0,174.434,5,0,18.8,0,
1/9/2020 8:02:05 AM,0,174.434,5.1,0,18.8,0,
1/9/2020 8:02:06 AM,0,174.434,5.1,0,18.7,0,
1/9/2020 8:02:07 AM,0,174.434,5,0,18.8,0,
1/9/2020 8:02:08 AM,0,174.434,5,0,18.8,0,
